""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"AKT3",4.527715063,4.600442,4.436855009,4.338744369,4.494652756,4.332082204,4.637091753,4.376774625,4.214539839,4.220953667,4.517827957,4.671151046,4.676733664,4.538685977,4.245806291,4.285753203
"MED6",8.118238455,8.303778539,8.077196731,8.459464474,8.407301156,7.785612038,7.96950338,8.402032516,8.352591098,7.852994451,8.117672007,8.21181653,7.68402326,8.543037092,8.492344229,8.303167906
"NR2E3",4.629273825,4.53295112,4.794183451,4.558316332,4.640785179,4.430558614,4.844467057,4.776047431,4.628149883,4.513478645,4.710555043,4.685678788,4.63617408,4.478816934,4.612731484,4.539473089
"NAALAD2",3.733003614,3.663344414,3.824897905,3.758481538,3.606014529,3.974601492,3.635671113,3.937843217,3.737039522,3.728672767,3.860730861,3.805815759,3.595796232,3.798074894,3.896638449,3.869585645
"NAALADL1",6.140368262,6.369838741,6.418774773,6.4296851,6.728542414,5.443803609,5.691579704,5.929230678,6.24699143,6.294776159,6.46964778,6.066023031,6.288873749,6.478689437,6.598066125,6.589345504
"ACOT8",8.154327511,8.235681283,8.272591034,8.242253744,8.518035724,7.970551711,8.087414966,8.35711119,8.402984286,8.133831904,8.386718983,8.416586458,8.114979588,8.565435919,8.496993274,8.593653859
"ABI1",9.330611814,9.383703225,9.124286976,9.41086871,9.432817204,8.687588269,9.442049356,9.830711073,9.667916873,9.399445255,9.233317763,9.219791395,9.475101455,9.447624417,9.50059874,9.469988682
"GNPDA1",8.464821803,8.074555362,8.16512,8.36438419,8.420913721,8.405667452,7.998737452,8.341638131,8.577269847,8.731014169,8.530197333,8.644587382,8.973080707,8.593733205,8.525941981,8.703529434
"ZBTB33",3.623189314,3.561420977,3.637153473,3.853627989,3.58524923,3.715153688,3.817817188,3.685375176,3.383799916,3.642498991,3.794702464,3.507922779,3.579975497,3.681005784,3.610141962,3.522261506
"CDH2",4.879573898,4.673310643,4.83574534,4.625260215,4.687651067,5.486241225,4.778339715,4.657699162,4.440056842,4.5715296,4.714416405,4.771498399,4.608416058,4.439745114,4.550813451,4.644629081
"TANK",8.931198678,9.039307676,8.843692273,9.186435664,9.328578822,8.508229815,9.639939857,10.106337,9.663095865,8.73781375,8.870016995,9.114294614,8.584295666,9.163940841,9.169426069,8.893098475
"HDAC6",7.950673606,8.02922791,8.052954846,7.830629823,7.884655693,7.932186644,8.034132992,8.04700972,8.024645804,7.887656704,7.915249074,8.080349564,7.807119137,7.690185327,7.765082909,7.723907822
"HDAC5",8.647995179,8.579866236,8.577842261,8.533434256,8.613338176,8.131528051,8.323079155,8.183695573,8.572570132,8.721365224,8.567585701,8.635826398,8.738824804,8.417221679,8.547861771,8.632385355
"PDCD6IP",10.50037363,10.42923409,10.2339463,10.40142417,10.42880402,10.27330934,10.23379997,10.3482605,10.48249552,10.40864022,10.37032324,10.75002844,10.56944873,10.64472586,10.58570916,10.35999398
"PDCD6",9.427505689,9.344954414,9.390584019,9.519902173,9.604198613,9.772707393,9.436182823,9.461778788,9.46289581,9.728211458,9.514688865,9.332058081,9.773930358,9.517516502,9.663684775,9.591432019
"BCL2L10",5.060698652,4.937472682,5.432728632,4.917769322,4.903246093,4.989315311,5.232432557,4.915079951,4.931913942,4.819390008,4.917132795,5.148372866,4.951157786,5.065617724,4.847701371,4.902171523
"BCL2L11",4.701820334,4.960245058,5.25644507,5.324368085,4.798037706,4.749216081,5.4948255,5.348473511,4.85850676,5.044731372,4.737309154,4.828468542,4.877757418,4.715899842,4.625077039,4.931856272
"SH2B3",10.29499397,10.09415496,9.835623983,10.09610479,10.04713284,9.526332927,10.25977532,10.41221678,10.71342511,10.58327125,10.20349479,10.66229704,10.53933186,10.37679145,10.34842341,10.10679621
"CDH3",5.610133709,5.40140778,5.573547769,5.374253417,5.6016088,6.184353002,5.523402532,5.315901434,5.181983727,5.472528454,5.333106344,5.429794634,5.492849645,5.311476418,5.556273907,5.378808102
"GNE",7.671980966,7.633686128,7.230974908,7.668438763,7.221569042,7.158219016,7.236947247,7.328474739,7.399390854,7.637255777,7.330271711,7.473595427,7.669875197,7.297675209,7.439585078,7.403220571
"HCN4",4.67104171,4.608798772,4.666208079,4.447674248,4.329778381,4.434047578,4.674217773,4.557120042,4.50417562,4.503020251,4.625866948,4.491463726,4.599661683,4.605123038,4.608234439,4.446299657
"INSL5",4.384402007,4.434139935,4.706432853,4.42868777,4.452025903,4.232625131,4.371872535,4.359811032,4.356928948,4.381853937,4.333052296,4.386105239,4.52434403,4.629672559,4.223988237,4.474201448
"FRAT1",10.86385987,10.96463834,10.82173597,10.77157356,10.73609055,10.23596528,10.65549691,11.04743045,10.89155955,10.86476194,10.53984496,10.79059433,10.86393966,10.57935243,10.6794991,10.70291914
"TROAP",5.530918521,5.117171606,5.850771976,5.260152328,5.091840802,6.853314664,5.745169088,5.634918097,5.978347984,5.17218546,5.651114511,5.460551932,5.500487665,5.768963893,5.270575219,5.882562468
"MED16",8.758636013,8.886714133,8.877741841,8.835544104,9.151528211,8.377610265,8.980650818,8.752623527,8.758864529,8.644043629,8.734112673,8.762457445,8.633911611,8.667750957,8.484871106,8.67301854
"PIGK",5.530309464,5.598167266,5.746949319,6.045476445,6.291312299,7.014283778,5.462633815,5.690448902,5.819476218,6.167603723,5.652133275,5.310000599,6.236272808,5.870213805,5.858626506,6.20938777
"CDH4",4.293173119,4.275985323,4.185269246,4.772907367,4.351545128,4.580128052,4.617201765,4.68331913,4.161815651,4.462189666,4.398003345,4.328005146,4.30315173,4.566082857,4.377777422,4.288465719
"CHAF1A",6.534483595,6.408787199,6.361748645,6.368547686,6.432217382,6.848643152,6.172687061,6.371279005,6.414500665,6.577611636,6.738137842,6.677629668,6.486611518,6.526063114,6.532847077,6.459374644
"PARP2",6.590324061,6.746685344,6.542382853,6.688739031,6.561987313,7.435424187,5.936955142,5.992854933,6.344700502,6.756990805,6.700520968,6.641505767,7.001421336,6.825405858,6.90916681,6.936614037
"PARP3",6.638353587,6.611407388,6.553155721,6.522894971,6.689258594,6.48465733,6.850620547,6.96055215,6.884944861,7.222455062,6.854682304,6.901454399,6.945347786,6.731730514,6.697936179,6.876123948
"CDH5",4.541273257,4.711512696,4.479220772,4.362107416,4.62593005,4.390997351,4.506999335,4.462308053,4.530005914,4.459652088,4.497667775,4.446437992,4.523684923,4.355669546,4.382339846,4.555392175
"TOM1L1",3.668904824,3.732452796,3.868808136,3.601249533,3.719403638,6.158841306,3.77104706,3.865538785,3.59846845,3.804877922,3.581555701,3.568770255,3.887446488,3.569391792,3.66494154,3.814399344
"HMGXB4",8.081580376,8.107521309,7.947296691,8.161535381,8.311723037,8.140036622,7.948727369,7.985608902,8.005931813,8.248735279,8.14999253,8.451041484,8.399165898,8.295266746,8.404554444,8.422176518
"TOM1",7.991625737,7.947050091,8.005302404,7.869254484,8.010180882,7.378567596,7.879476196,8.190418937,8.192012421,8.317117771,8.012388997,8.208328327,8.097728943,8.016015479,7.894894237,7.954411819
"SH2D3A",6.004825418,5.869671865,5.893825629,6.044041751,6.285321286,5.771778618,5.673188144,5.579267953,5.637569056,6.26377758,5.989018705,5.758987702,5.947889781,6.202956488,6.093737546,6.460658737
"MAMLD1",5.290167297,5.340556647,5.065884099,5.213960568,4.755549818,5.766854469,5.135752918,5.2262182,5.440826099,5.156455027,4.945089337,4.682473394,5.706179232,4.997058667,5.050043834,5.168949966
"RANBP9",7.875990276,8.080595158,7.83595622,8.122707913,7.912680787,7.8503953,7.844753053,7.874627602,7.938181664,7.840201485,7.887546983,7.931663395,7.641114778,7.99937215,8.034675559,7.887350964
"DNAJB6",8.655174088,8.726072452,8.664573827,8.767938496,8.744329969,8.458979865,9.048955037,8.671984181,8.588813405,8.605464317,8.506089304,8.445963643,8.515229685,8.58696411,8.710914503,8.628106065
"CDH6",3.75933522,3.792507636,3.908940304,3.78616783,3.745711425,3.936952469,3.882912723,3.889282939,3.691544286,3.856068731,3.897696159,3.808701352,3.790175565,3.81587397,3.744770111,3.813182763
"SLC17A4",4.852351087,4.790471768,5.018376483,4.728945415,4.903387948,4.680533473,4.882384907,4.74439984,4.820611821,4.932791458,4.863258312,4.933044997,4.92425749,4.760391777,4.692551309,4.761957384
"SMC4",6.790932082,7.132839625,6.751592281,7.209989743,6.980770529,8.683076302,6.658900699,6.576676607,6.796305486,6.854643118,6.976876436,6.731210705,6.95132171,7.184795123,7.341221539,7.357462677
"GJC1",4.597679388,4.443944007,4.878219347,4.608987241,4.560277876,4.553053473,4.856538443,4.522789508,4.453164793,4.509548515,4.376695963,4.567986342,4.588208681,4.31961336,4.399872075,4.536257346
"AP1M2",6.647348749,6.588608938,7.133600463,6.460666431,6.396185997,6.707160016,6.6891747,6.726462189,6.609063835,6.654468854,6.858958182,6.751123737,6.674970133,6.451298885,6.519997616,6.571029151
"UBA2",9.563384503,9.40682604,9.377300389,9.697383187,9.66082611,10.03767397,8.621354329,9.3320115,9.519063186,9.649405143,9.48362633,9.340961051,9.98701943,9.805871909,9.818501487,10.06485918
"SAE1",9.451430029,9.414964798,9.394106701,9.541370996,9.517746807,9.770893057,9.071426508,9.016709186,9.264868672,9.562640449,9.579087137,9.477858778,9.810226944,9.561316128,9.583982601,9.85410195
"ABCC5",8.37339284,8.264891092,8.034233171,8.231553796,8.15361172,7.809315334,7.665220585,6.849049338,7.52186687,7.787403396,7.722937855,8.106415017,8.191408403,8.049753039,8.087933631,7.96493067
"ABCB6",6.268079784,6.424302392,6.23579694,6.159571905,6.248687779,6.785619726,6.161530767,6.302236643,6.261879986,6.349941927,6.274167106,5.736488425,6.476816095,6.123456349,5.70713588,5.964940872
"DNM1L",7.010079447,7.034635668,6.957454449,7.283687261,7.024338953,7.634310702,6.832910961,6.936539572,7.386893578,7.162526214,7.009733393,7.161584792,7.203571624,7.21183992,7.290351278,6.973641145
"CDH7",4.756831396,4.633964445,4.90714638,4.706060633,4.534184105,4.81851098,5.222002144,4.870236097,4.688959464,4.825293174,4.874057137,4.618647092,4.445154931,4.657378076,4.639061616,4.598256953
"ABCC9",4.010869326,3.755097515,3.912547128,3.912040878,3.886392831,3.890279775,3.992149028,3.674407601,3.854598223,3.796429851,3.805964936,3.937526182,3.90758189,3.855470597,4.058628319,3.919785994
"ABCF2",7.328104908,7.381752316,7.15950918,7.337673465,7.345840508,7.023528743,7.071292385,7.038700872,7.174252977,7.2153753,7.249848751,7.404354598,7.111283842,7.193358796,7.368133022,7.415372781
"NR1H3",5.395992721,5.355501186,5.370335089,5.366429314,5.814521943,4.984721606,5.267152256,5.683518928,6.263321089,6.132973938,5.760101988,5.81734997,6.077680143,5.666257744,6.120525318,5.874061174
"SCAMP2",9.525728586,9.445765422,9.406722164,9.40776277,9.493596127,9.06514764,9.492767289,9.487648837,9.581408275,9.473350287,9.48860101,9.887653398,9.369126156,9.669946548,9.72340919,9.537974087
"SCAMP3",9.540008545,9.41694882,9.420329804,9.454971272,9.48163146,9.377653025,9.090527291,8.996922516,9.301034143,9.537913315,9.524318902,9.573291483,9.463223855,9.553955555,9.459758613,9.703975097
"RWDD2B",7.256198191,7.069358081,7.051048108,7.124980015,7.224305703,7.282078572,6.801787015,6.823123759,7.113873587,7.495513595,7.255330452,7.194998182,7.669697237,7.261846246,7.473786043,7.588884902
"CDH8",4.942467462,4.596023152,4.89368337,4.716140819,4.993262691,4.435256685,4.73963199,4.72375498,4.319133909,4.56243035,4.99561131,4.586423393,4.41549493,4.599769824,4.517302049,4.83394712
"DPP3",7.345415994,7.347430551,7.156990069,7.366788702,7.342201697,7.238193974,6.899375235,7.209803442,7.411000749,7.717401122,7.487080833,7.716516327,7.565331518,7.43833845,7.684139488,7.501942914
"SNUPN",8.149742636,8.045890738,7.996480416,8.093897766,8.452338117,7.938216232,7.826612096,7.982070265,8.236709338,8.610722319,8.303651166,8.233364548,8.677467239,8.29000489,8.422155466,8.654382184
"HUWE1",7.596567449,7.620942557,7.513337545,7.538999211,7.268517512,7.371686048,7.461666519,7.384329652,7.257676155,7.223245407,7.476914718,7.677769391,7.363463361,7.381556821,7.413330626,7.118580927
"PTPRU",7.008579171,7.054386081,7.239170533,6.888271416,6.870487349,7.028325198,7.053343081,6.882003468,6.684226016,6.858708239,6.825944225,7.019795606,6.904696523,6.732137304,6.995482195,6.910327817
"TSPAN32",9.280313301,9.447475627,9.054419063,9.219674134,9.093389709,8.165336058,8.621477705,8.504672932,8.822526405,9.042111182,9.259768019,9.299608034,9.468103689,9.222523445,9.267626375,9.339415967
"TSSC4",7.85482146,7.939295411,7.845765109,7.879322966,8.248296061,7.521320075,7.932664051,8.004471857,7.84051309,7.972825246,7.920754392,7.923867104,7.924633481,7.893575062,7.833233205,7.989662506
"CDH9",3.798868561,3.683152615,3.606525935,3.648156555,3.8875766,3.725789034,3.860394292,3.658075824,3.54444281,4.106419695,3.932743061,3.797397952,3.942275381,3.785528582,3.648792725,4.146940572
"USH1C",5.173883651,5.204460786,5.217882496,5.107791771,4.888084278,5.30378255,5.337814733,5.200385293,5.077132353,5.229255383,5.384619998,5.324981166,5.264584637,5.050027602,5.020794492,5.064189455
"PQBP1",8.704840791,8.774931561,8.665291138,8.879399186,8.730647005,8.498148375,8.748715462,8.689881182,8.621810362,8.705439298,8.740073998,8.817011434,8.588747709,8.806209539,8.891377173,8.70091122
"EDIL3",4.069041569,4.219653212,3.996545628,3.95295824,4.017895342,3.897035789,4.04000944,4.21865047,3.895410815,4.0563941,3.951635093,4.272141793,4.269978469,4.313071805,3.848863789,4.096804185
"CERT1",9.023632948,8.575445741,8.902202411,8.888094071,9.168574345,8.156796594,9.200570946,9.06675834,9.504613608,8.42103216,8.397706883,9.07973987,7.802225907,8.865619697,9.225247714,8.915671246
"KCNK7",6.043176691,6.150064611,6.213187134,5.759683667,6.182934867,5.412443157,6.252024136,6.145824248,5.941066825,6.093152168,5.916869262,6.220532505,6.1673083,6.039384599,6.165055459,5.730490031
"CDH10",4.266464862,4.445874673,4.314975336,4.194028884,4.238610583,4.506081234,4.488833221,4.287554081,4.208248979,4.333084092,4.340398784,4.316004491,4.455046393,4.686702125,4.112268788,4.250956067
"UST",4.805586856,4.674650084,4.621016598,4.848557374,4.6015332,4.718808181,4.565738741,4.522165911,4.927930695,4.805546062,4.762780527,4.737193779,5.051064024,4.959300813,4.927074638,4.938937153
"ARPC5",12.3904857,12.38543849,12.2456461,12.42933391,12.42977877,12.1423746,12.45649017,12.58434717,12.39766551,12.46886475,12.33589063,12.4240453,12.45012895,12.43843912,12.52389205,12.25813616
"ARPC4",9.668012492,9.672583133,9.854418676,9.837674165,9.172121035,9.24196537,9.806705004,9.945561271,9.786051096,9.666893881,9.869613031,9.137872013,9.293225256,9.965656671,9.544714007,9.509507484
"ARPC1B",13.06554759,13.02133856,12.88338834,13.08705407,13.06724178,12.75387652,12.97975288,12.9349978,13.1463552,13.07655599,13.15293642,13.28693623,12.95919096,13.10890165,13.16830943,13.02267647
"ACTR3",11.49349616,11.53531925,11.4417156,11.70985863,11.64938513,11.37839596,11.57184333,11.70830228,11.74815393,11.64000408,11.59217946,11.38413028,11.67618789,11.56238125,11.64936966,11.64969872
"ACTR2",11.07449405,11.04796773,11.11787034,11.31642352,10.94259878,10.78259148,11.22257334,10.98142787,10.93114948,10.5520508,10.78445153,10.88997959,10.41318922,10.92624175,10.93595826,10.62390348
"TSPAN5",11.47881902,11.77447473,11.92831887,11.87575537,11.58228073,10.99160729,11.83681367,11.46539228,11.96200504,11.34499272,11.87575623,10.9370722,11.0162211,11.35186447,10.5826697,10.57587395
"TSPAN3",7.949276169,7.920405116,7.921860887,8.109984209,8.150960922,8.793516955,7.365672564,7.697746241,7.975383471,8.087399379,7.920130078,7.806861956,8.14954786,8.125230426,8.201150926,8.173235347
"CDH11",3.920787355,3.871775453,4.106929211,3.879483521,3.892847838,4.42867827,4.040961615,3.963724802,3.974576541,3.870685676,3.867726355,3.929883607,4.018531019,3.744812726,3.821558026,3.890800421
"ADA",9.195772402,9.114990268,8.932838658,9.110040167,9.049847425,9.272281602,8.532675465,8.932227556,9.40476437,9.617069683,9.761828855,9.832151488,9.962376421,9.892988891,9.910783507,9.800307061
"TSPAN2",5.159867321,5.100351513,5.005619224,5.142696191,5.366714744,4.768867739,5.180406553,6.498550653,5.71896684,4.980123504,4.881393777,5.197009671,5.030543081,5.152161805,4.906740745,5.010646636
"NUBP2",9.270689548,9.149777716,9.171111771,9.233244787,9.21829542,9.080385657,8.91744878,8.734223311,8.880687583,9.323666926,9.230285888,9.109219748,9.30427755,9.23397472,9.445174349,9.573284502
"TSFM",7.819943246,7.687969506,7.80178768,7.773683899,8.084365227,7.921271304,7.274660644,7.698647652,7.851730846,8.144368316,8.00660991,7.809986233,8.196165676,7.938839953,7.856708431,8.051975034
"TSPAN1",5.953995403,6.299094314,5.988199947,5.945343635,6.200104433,6.254692752,6.558947384,5.913409967,6.162344709,5.990112861,6.156376581,6.374759828,6.003176089,5.961690291,6.095922328,5.91380874
"PPIF",9.027638115,9.367201183,9.40595733,9.525092568,9.166452995,9.290097068,9.84742133,9.553987906,9.525263723,9.058713894,9.018186878,8.890717112,8.922653834,9.109330341,8.843847789,8.769517523
"CTDSP2",9.67442834,9.929727955,9.962494286,9.933241573,9.808882909,9.333303893,10.169975,10.03506735,9.796827942,9.507951924,9.752306762,9.80136092,9.347383126,9.598647951,9.340385263,9.534518803
"TRIM10",6.213010024,6.474771437,6.394133012,6.265728185,6.449338798,5.832226165,6.51939746,6.659020634,6.507536518,5.922434266,6.263877736,5.983395414,5.89050919,6.336932343,5.973992337,6.037925779
"ARPC2",12.6865747,12.64212347,12.58959653,12.80641498,12.89148156,12.37663893,12.5607618,12.66308043,12.72115633,12.66419133,12.72819969,12.80311033,12.76962272,12.6772506,12.84368254,12.80853441
"CDH12",3.613959907,3.501025632,3.815262483,3.389393282,3.591682308,3.476993889,4.080690995,3.375085069,3.675982377,3.678951776,3.52935315,3.675219825,3.628956765,3.530231792,3.645163214,3.652250842
"SGK2",4.692692359,4.644867085,4.691072081,4.393575194,4.434464945,4.584357009,4.761177544,4.437250074,4.369525107,4.567022498,4.829047258,4.397666892,4.669959077,4.799827181,4.521466281,4.545403971
"RAD50",5.585169804,5.690532643,5.610518115,5.726083999,5.616354848,5.926624405,5.272385342,5.294015982,5.572131732,5.547634214,5.433349153,5.703083141,5.620387333,5.707645447,5.920089538,5.630641945
"KIF20A",4.091606124,3.916367154,3.906937211,3.814159715,4.056370551,7.28785824,3.845990464,3.939546751,4.192218654,4.159489883,4.314224537,4.14801233,4.585236295,4.278969702,4.552976602,4.338111815
"PREB",8.8069024,8.669813278,8.680196743,8.761434443,8.774094316,8.664489536,8.291086485,8.527930628,8.721927676,8.868825692,8.814521919,8.851217321,8.991047714,8.872656074,9.020555702,9.027651897
"HIPK3",5.808922076,6.452530204,6.437302367,6.438046928,5.642231608,5.4586335,7.263565181,6.91449664,6.050944859,5.547788617,5.437124104,5.862832758,5.353340709,5.673371181,5.912072542,5.479198006
"FEM1B",5.349227372,5.291215192,5.30645808,5.446223002,5.628754279,5.468973593,5.408334214,5.538911308,5.324222808,5.344046358,5.475266209,5.621071776,5.300863208,5.483052646,5.387048389,5.324632252
"ACTR1B",8.875528398,8.763099537,8.680839889,8.807707873,8.891058256,8.778550084,8.441417898,8.450902122,8.513483628,8.690895584,8.767575824,8.620822253,8.770473,8.846422446,8.702893284,9.039243426
"ACTR1A",9.148678804,9.180873655,9.127726157,9.127762733,9.080107769,8.871934736,9.321427854,9.32834708,9.37992024,9.371773805,9.238722732,9.314657373,9.261615866,9.282360616,8.951745928,9.05834542
"RASGRP1",10.18962805,10.347637,10.10339419,10.4631179,10.14724394,9.246146459,9.648210252,9.360960676,9.670206296,10.05479073,10.02129828,9.88904422,10.36194216,10.18819537,10.22440285,10.42300668
"DNAL4",6.5441183,6.310075897,6.445476546,6.62549434,6.496293793,5.901761214,6.110755163,6.34620198,6.36205421,6.279025679,6.537111511,6.443574855,6.839536689,6.47121416,6.560109236,6.523153352
"ZNF263",8.20676369,8.126027431,7.829507003,8.149096245,8.246541853,7.712489579,7.825931814,7.767804547,7.908601823,8.241319321,8.118509523,7.994293999,8.340804165,8.175772876,8.208732321,8.249017117
"LRPPRC",8.348562687,8.431737255,8.107492895,8.529119414,8.647975819,8.980037455,7.839144144,7.980320624,8.314468531,8.507485613,8.300503776,8.219145435,8.623150494,8.455351876,8.560040635,8.554447213
"CDH13",3.808834535,3.775160665,3.649611877,3.711559569,4.123528858,5.864048581,3.837501834,3.700239818,3.732352025,3.859482189,3.670142677,3.590890605,3.816748821,3.89265925,3.952487145,3.748681088
"PDIA6",9.571426453,9.532110922,9.49224589,9.704917026,9.610541089,10.4150191,9.626376153,9.795542065,9.923894686,9.897632274,9.753432844,9.658420749,9.746810431,9.707967788,9.882262663,9.773252467
"TRAP1",8.794741844,8.726087964,8.633524296,8.752969406,8.887752736,9.31296696,8.221608984,8.109083332,8.383287181,8.850163686,8.756844308,8.69568999,9.122542304,8.889125609,8.910200929,8.994753251
"OPTN",9.394300383,9.908963443,9.646252859,9.69446978,9.949290451,9.060580832,9.777991474,9.9490961,9.899292666,9.636066952,9.820000538,9.484297591,9.755092393,9.832906572,9.440304695,9.654620152
"BCAP31",11.77669879,11.70977199,11.53391706,11.80226967,11.74539578,11.622675,11.49880095,11.43526275,11.61365211,11.76676002,11.57873245,11.83467271,11.75286375,11.76673258,11.81059038,11.79831811
"CELA3A",4.787438473,4.840404396,4.853383547,5.156793677,4.449750798,4.561035832,4.933449875,5.016319311,4.77024927,4.680072595,4.895538727,4.876811166,4.707387206,4.661211743,4.645933866,4.783034259
"YAF2",6.273361024,6.097240627,6.165057265,6.37127643,6.414988784,5.960351776,6.048791199,6.066081762,6.342074609,6.157408771,6.120274002,6.102172787,6.186219163,6.351176443,6.450411962,6.393158125
"ARFRP1",7.433893145,7.695931877,7.66101636,7.605665555,7.365526403,7.195553679,7.58084317,7.494201627,7.313785688,7.37119448,7.318899732,7.533774819,7.296223857,7.540764693,7.344823833,7.379014239
"CDH15",5.258599023,5.298726272,5.634875838,5.177462387,5.209193477,5.401506199,5.302441207,5.494294703,5.159302711,5.2169543,5.259901996,5.182851696,5.334177537,5.058384642,4.985246002,5.187904562
"TOB1",9.291204105,9.19573439,9.040492329,9.388730142,9.165866169,8.95686177,8.626531278,8.672038827,8.893052894,9.048767586,9.014202355,9.029284398,9.35032319,9.438775141,9.295346754,9.511812757
"AKAP9",6.613577425,6.74893204,6.463606143,6.541320165,6.560524648,6.441089546,6.532862392,6.488282323,6.511306955,6.528132433,6.548284792,6.507953966,6.689550372,6.589229734,6.606460263,6.38867809
"FAM13A",6.543373766,6.483734282,6.26949778,6.556479559,6.480362112,6.652366008,6.135364641,6.210483914,6.406247429,6.693425906,6.666670736,6.549688623,6.816892522,6.717141224,6.758645304,6.696533219
"G3BP1",8.964523965,8.89307045,8.787458803,9.059611819,8.788456564,9.005100466,8.659825939,8.787132214,9.013988094,9.047643392,9.031831312,8.845963681,9.316766351,8.995631744,8.932255751,9.218455908
"SUGP2",7.5143713,7.436037847,7.114108316,7.394239315,7.339003802,7.225327505,7.073595473,6.931168325,7.139384499,7.193013049,7.380025741,7.394974847,7.319662195,7.464898519,7.49788038,7.29673769
"EBI3",4.637989017,4.997957599,5.209667089,4.459023731,4.805361974,5.080534489,4.678981879,4.830893871,4.971898814,5.03710453,4.829662717,4.88013147,4.96748826,4.957877456,4.767717468,4.868786887
"ADGRG2",4.310302496,4.227315371,4.668717727,4.193280744,4.377168678,4.394802051,4.352047215,4.509607053,4.2339333,4.240937552,4.32832808,4.257029345,4.185125967,4.178917895,4.456185782,4.392831503
"MBNL2",5.499427654,5.560667236,5.583001531,5.910315816,5.633462648,5.809560342,5.41184996,5.402435396,5.347038429,5.279178938,5.363966133,5.427148101,5.477238559,5.594913973,5.383860964,5.700996355
"ABI2",6.804777096,6.817246723,6.882050091,6.827655378,6.745322724,7.286270301,6.812731949,6.804204991,6.616691907,6.724944972,6.75466086,6.747930289,6.790186941,6.784795489,6.592686909,6.711812379
"CEBPZ",6.909616753,7.370067715,7.080411202,7.419039349,7.457525137,8.304421541,6.640966049,6.644682833,7.275823134,7.738462142,7.371980082,7.113158183,7.862549343,7.126786047,7.559507807,7.493208392
"PLXNC1",9.325317809,9.536426087,9.702258064,9.810240839,9.319641401,8.501026198,10.01980097,9.50733851,9.297281731,7.947887443,8.642708196,9.445123669,7.363363274,8.960916038,9.136118796,8.00688967
"TRIM28",10.15682466,10.20739588,9.849388985,9.971974541,10.07686743,10.19575737,9.682493499,9.374517004,9.726527256,10.17991148,10.085333,10.0761448,10.18804246,10.04642703,10.08427556,10.29808928
"AASS",4.705943241,4.394614837,4.751065553,4.497493733,4.748184112,4.313567397,4.491292862,4.83527158,4.778706778,4.169817241,4.468556668,4.290046652,4.789216409,4.878916483,4.307902734,4.309030505
"PDZK1IP1",11.81993827,12.42257733,12.14941058,12.16766153,12.12556174,11.17889005,11.83074405,11.92383942,11.79445121,11.53733203,12.07594137,11.40592808,11.48907758,11.51764217,10.75542303,11.11995092
"ATP6AP2",10.81991583,10.88147245,10.72207118,10.90585288,10.81310377,10.62561473,10.88737982,10.8022991,10.72336546,10.59897737,10.63112717,10.81557815,10.51651793,10.70784581,10.71544085,10.60484135
"CDH17",4.71526509,4.701034679,4.716858501,4.69298913,4.448425552,4.431027013,5.026396776,4.577732026,4.301236131,4.557310437,4.560073057,4.793045285,4.647982985,4.568129428,4.675934932,4.545229354
"FARP1",4.902556114,4.828227941,4.808042214,4.782712182,4.666153894,6.145695054,4.794350096,4.967206939,4.78651026,4.817795665,4.80629634,4.750118347,4.880251303,4.805424943,4.660744413,4.746442504
"LPAR6",6.161471133,6.35409772,6.296139457,6.568562949,6.947103144,6.973742617,6.404134946,6.73989373,7.108227012,7.219882377,6.75125451,6.11850456,7.339884191,6.871091927,7.273376818,7.16370377
"LPCAT3",6.82664592,6.715151152,6.632617604,6.66766166,6.335856912,6.225307364,7.006320003,6.738215422,6.872246707,6.528639566,6.55175268,6.42051669,6.388167512,6.374720499,6.215772395,6.184898487
"CHST4",5.521131955,5.342271749,5.41816433,5.061909611,5.402312183,5.073220048,5.747282816,5.25115373,5.301844581,5.317150346,5.342790956,5.439310366,5.414336475,5.449977745,5.41347846,5.353418042
"SLC25A13",5.836773392,5.602218636,5.602382636,5.790673733,5.820152161,7.012977738,5.226720237,5.772053975,5.998453326,6.177711651,5.577976162,5.764902829,6.448989077,5.624502443,5.799604683,5.900200456
"ZNF197",4.678548426,4.613648112,4.516781661,4.641408234,4.383902749,4.259169162,4.835146052,4.63160806,4.38540156,4.465884204,4.790801298,4.636366188,4.628425402,4.309038647,4.452529647,4.346669053
"SERF2",11.97941871,12.14304433,12.22060424,12.27882763,12.44085324,11.83361241,12.16651835,12.23646434,12.06212308,11.5375608,12.17510718,11.8753116,11.13639201,12.07819764,11.88838551,12.1883003
"CDH18",4.792465811,4.775751228,5.279496892,4.945705125,4.643813332,4.868625814,5.185434534,4.868575167,4.953100099,4.838019821,4.887513004,4.793442837,4.763269396,4.702766531,4.775971123,4.816778119
"DHRS9",8.253255506,8.233630192,8.410091672,7.992677025,8.219326146,8.347869595,9.319999465,9.704864195,9.41757296,9.248547879,9.091811545,9.164072713,9.122966026,8.785846443,9.347652339,9.207531155
"RCL1",8.102582955,7.980128575,7.908696117,7.969147145,8.098113119,8.056323886,7.85648527,7.750035112,7.921031161,8.055967212,8.042304445,7.886722864,7.962039764,8.071736381,8.009724766,8.100575307
