""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"ABCC9",3.830836928,3.918514622,3.760301508,3.959469376,3.871038375,3.89300425,3.7965391,3.848486201,3.885049205,3.806150438,3.853169343,3.930929153,3.90518786,3.774893603,3.678377419,3.91782796
"ABCF2",7.181735878,7.125256219,7.071395651,7.164440189,7.36991799,7.069847404,7.179316469,7.214367329,7.154486663,7.06009544,7.000541998,7.173523654,7.170256815,7.061596341,7.26445341,7.150082863
"NR1H3",5.632724476,5.709063007,5.577672011,5.700148439,5.685618394,5.393156345,5.440074384,5.547152503,5.590832261,5.460528954,5.600531567,6.011994023,6.094707171,5.823998087,6.227644395,6.049457885
"SCAMP2",10.00824196,10.00500506,9.924780424,9.704798834,9.975101448,10.07050438,9.898883351,9.757926451,9.775910225,9.758302415,9.731373329,9.781827549,10.00986373,9.805157815,9.701650242,10.05167398
"SCAMP3",9.416746401,9.531654003,9.391483004,9.395853696,9.549792507,9.443810966,9.195335549,9.320932073,9.2823628,9.218215744,9.091818977,9.257348586,9.426633022,9.368251104,9.524583574,9.483010636
"RWDD2B",6.796251939,6.846863458,6.74053176,6.770904625,7.014527168,6.905542077,6.741292924,7.045119075,6.91064827,6.689556902,6.814740056,6.777720819,7.110347563,6.952168846,6.998471177,7.031685988
"CDH8",5.159351421,4.1942198,4.512512589,4.541981734,4.751800365,4.442085037,4.453014582,4.587931109,4.732941735,4.645831567,5.04201983,4.489905299,5.185669519,4.524580309,4.485345696,4.633317125
"DPP3",7.322169748,7.119252754,7.269901709,7.293938806,7.218299247,7.169111716,7.162020545,7.172353028,6.986395805,7.03583429,7.083562275,7.187490011,7.177116125,7.079769497,7.198449734,7.101534287
"SNUPN",8.023420634,7.819303505,7.824010519,7.938956679,7.944015047,7.772971745,7.875470335,7.999119155,8.003392029,7.885754282,7.983911825,8.01681172,8.155123689,8.072536556,8.018441183,8.11843928
"HUWE1",7.499339201,7.663438431,7.525777048,7.588723074,7.622237765,7.572948391,7.577568336,7.435699612,7.393133651,7.352659337,7.345902896,7.282381524,7.58486061,7.452541596,7.273104856,7.2991726
"PTPRU",6.753218728,6.917018624,6.721635204,6.866256498,6.936211148,6.940020342,6.875676352,6.847023884,6.886161737,6.954549442,6.814707883,6.763059695,7.075248916,7.171389528,6.745373552,7.09964207
"TSPAN32",9.387156469,9.26486042,8.948104751,9.067891595,9.275665837,8.915219759,8.923918915,9.086049721,8.90597114,8.733327446,8.841305666,8.63539306,8.82861253,8.585570371,8.834124422,8.898288119
"TSSC4",8.241561769,7.767310183,7.76902041,7.851849466,7.910487579,7.613628029,7.748448298,7.84665069,7.911924875,7.915922536,7.757962096,7.811310354,7.864034286,7.854324214,7.893787546,7.828297492
"CDH9",3.884008426,3.614276966,3.862519948,3.612003046,3.685223454,3.737533753,3.567565776,3.597880671,3.71016176,3.663253255,3.762534634,3.706434082,3.87520431,3.632117892,3.914957395,3.788384332
"USH1C",5.132866199,5.106821258,5.333268276,5.262306138,5.349948061,5.401569922,5.18770953,5.086076377,5.322213182,5.143293917,5.214375552,5.162177433,5.247119625,5.188702037,5.167396463,5.253106401
"PQBP1",8.349061485,8.670910982,8.617000905,8.610746215,8.703800866,8.22472223,8.562509009,8.680919873,8.62855067,8.618802513,8.512481636,8.649803912,8.607065491,8.530504679,8.757134987,8.28702953
"EDIL3",4.200108151,4.185648484,3.832346502,4.046212435,4.020614982,4.332289128,4.016081856,4.092197052,4.154817396,4.149089728,3.985655011,3.914606676,4.058467791,4.074520516,4.155159483,4.251285533
"CERT1",8.762656461,9.273243837,9.286563132,9.265862576,9.151393066,9.224266063,9.107105623,8.993396001,9.396626407,9.443689439,9.22354387,9.248761792,9.107362425,9.025234927,9.236309212,9.044429246
"KCNK7",6.917101107,6.388342218,6.23808006,6.139280116,6.216274883,6.209725967,6.029556832,6.231361698,6.222257039,6.344307191,6.017158427,6.163119728,5.941046617,6.208485822,6.030593514,6.173909906
"CDH10",4.50157893,4.558777905,4.342087819,4.348587967,4.429568461,4.965008897,4.452120982,4.464151426,4.352631293,4.508869559,4.555513365,4.316894626,4.370738552,4.34607345,4.286968376,4.917698014
"UST",4.754467083,4.63738395,4.658005738,4.869714795,4.690150465,4.79825589,4.745867582,4.695100171,4.744446338,4.667659424,4.626989768,4.42911004,4.689060042,4.730438759,4.784811898,4.688738541
"ARPC5",12.43809477,12.53466362,12.57287196,12.65724984,12.52099511,12.58437875,12.73324696,12.59455187,12.55220862,12.5749617,12.4926613,12.58758152,12.48296203,12.53877371,12.51564493,12.45468752
"ARPC4",10.18320135,10.58539121,10.54609845,10.51037922,10.63440277,10.56400201,10.58286256,10.64666622,10.61484518,10.63264859,10.420381,10.43000114,10.59524831,10.5399518,10.47483083,10.28552925
"ARPC1B",13.03778921,13.11592506,13.0286896,13.08327984,13.06630773,13.02006088,13.01812922,13.07072975,13.07924706,12.99490206,12.91519239,13.00939785,13.00113668,12.88063734,12.93692486,13.00113668
"ACTR3",11.4554972,11.50790692,11.74363929,11.84666455,11.39933728,11.65000153,11.800254,11.825441,11.77485505,11.85948868,11.85774836,11.84831925,11.6807142,11.77533934,11.75595841,11.67252663
"ACTR2",10.91402701,11.31568779,11.35467956,11.36662356,11.09992319,11.08024666,11.39530526,11.27638979,11.3002172,11.19835144,11.09479334,11.24172661,10.96203097,10.84169081,10.98618653,10.5876171
"TSPAN5",10.06106969,10.46729827,10.64592229,10.2397165,10.91405852,10.71691164,10.60939001,10.70063263,10.55843293,10.49591703,10.66995057,10.86617016,11.24989577,10.97373309,10.97470692,11.01530788
"TSPAN3",7.519440014,7.86210888,7.952662915,8.060729257,7.941970662,7.88992665,7.845604149,8.104543993,7.968810864,7.896769308,7.682413659,7.861252032,7.856915752,7.826954435,8.089387447,7.837704867
"CDH11",4.086435614,3.96504558,3.958089666,3.808166986,4.229952041,4.034657211,3.850535334,3.897142754,3.906189661,3.937927293,4.028495055,3.853318992,4.020456088,3.923877205,3.885835805,3.960341541
"ADA",8.698529768,8.767189083,8.822083683,8.749076716,8.799057536,8.802340244,8.640429894,8.76866313,8.770696697,8.65718293,8.55888428,8.715169152,8.947709976,8.890011277,9.233015514,9.101350939
"TSPAN2",5.505533855,5.194288495,5.45476984,5.403872218,5.094344423,5.412734034,5.561342815,5.320725422,5.622913306,6.009256313,5.652272717,5.9447572,5.774719359,5.417245708,5.107912678,5.331783467
"NUBP2",8.777513032,8.98337942,9.028417791,8.973211521,9.13950611,9.11487789,9.067677033,8.789005979,8.992059586,8.905431294,8.929983194,8.763091489,9.048338607,9.079156088,9.026670635,9.29086395
"TSFM",7.667630157,7.823512209,7.979047817,7.791736519,7.801744,8.026406364,7.848934642,7.887862711,7.698117679,7.821589149,7.681787926,7.806207239,7.85273979,7.857107058,7.960005111,7.98691446
"TSPAN1",6.560237037,6.389745228,6.209267475,6.096538175,6.088641156,6.324190672,6.229536741,6.037123757,6.475116168,6.201195881,6.136460698,5.990374039,6.150090245,5.982055387,6.06922585,6.385903778
"PPIF",9.158188204,9.32169278,9.232575009,9.27019441,9.302448595,9.182548247,9.230093858,9.418605098,9.357377106,9.2138566,9.121997293,9.228567845,9.337585208,9.072610917,9.094194672,8.972088989
"CTDSP2",9.545008347,9.934235705,9.843056927,9.701261918,9.979377392,9.932282489,9.952612834,9.860050269,9.899635361,9.863904382,9.850612439,9.87656001,10.16326097,9.987751392,9.694043401,9.875730331
"TRIM10",5.291800504,5.471231005,5.406572853,5.412341533,5.51988247,5.516210958,5.551316808,5.408035574,5.494641034,5.491039034,5.641304677,5.534301527,5.720938702,5.707605813,5.624495609,5.851147244
"ARPC2",12.77437824,12.77607318,12.73446968,12.71765866,12.62044171,12.69035328,12.78940575,12.78909576,12.72770145,12.74442677,12.72584307,12.56869032,12.60824972,12.7641649,12.57483727,12.682305
"CDH12",3.540713585,3.602949548,3.529216651,3.604760881,3.280619624,3.335243891,3.616019379,3.554441123,3.599644765,3.535737324,3.426560462,3.420972948,3.644853904,3.780550452,3.562841359,3.389683395
"SGK2",4.88904125,4.473992527,4.562310973,4.642021653,4.456165895,4.831837697,4.730590311,4.471762959,4.367605019,4.646266624,4.691242085,4.329919512,4.533342972,4.351298048,4.62088896,4.817401387
"RAD50",5.346528382,5.473833827,5.525779929,5.632369324,5.434828668,5.319217099,5.251119716,5.484394582,5.37450149,5.310257563,5.503891563,5.578523852,5.233146652,5.664709736,5.765153022,5.489637467
"KIF20A",4.283421712,4.476191014,4.238639841,4.300351802,3.979320867,3.99867068,4.27288126,3.872490433,4.170986164,4.057730921,4.21909359,4.305405841,4.127757496,4.173599802,4.151338968,4.267853352
"PREB",9.019190062,8.931707775,8.81979855,8.928094613,8.822163219,8.606317984,8.811807857,8.962119611,8.839629376,8.788897793,8.855110605,8.871287751,8.95733763,8.819222465,9.020402876,8.870121319
"HIPK3",5.818551982,6.197538332,6.353721411,6.209055921,5.769675453,6.094239931,6.256054399,5.986817513,6.21146901,6.327807162,6.248426218,6.089536901,5.835234236,5.490037963,5.440717415,5.709844345
"FEM1B",5.361322623,5.504656139,5.603935829,5.53873052,5.337653018,5.790444831,5.554132307,5.67601746,5.513073572,5.712065003,5.505255457,5.64291096,5.692874983,5.715677836,5.542111017,6.181839065
"ACTR1B",9.008246361,8.934733475,8.852065108,8.896962542,8.930116065,8.791144506,8.895214879,8.934742335,8.817243785,8.702664543,8.701533565,8.640596404,8.759913146,8.810385335,8.826248076,8.792430974
"ACTR1A",9.341707287,9.289805625,9.219166615,9.2769338,9.30367621,9.222395311,9.285477299,9.2440241,9.242808357,9.360238079,9.178235481,9.232967083,9.313961465,9.224634925,9.212112421,8.950543972
"RASGRP1",10.16703833,10.13661408,10.28660956,10.35937758,10.08448917,10.06448765,9.99685965,10.2165048,10.00622286,9.806719845,9.794853976,9.907107117,9.664496177,9.853151345,10.21166354,9.857506658
"DNAL4",6.501918872,6.834008064,6.502453086,6.492075362,6.717014842,6.487112262,6.465608073,6.418306161,6.593335339,6.383694009,6.457860021,6.29268068,6.469573572,6.600544737,6.467765599,6.466723173
"ZNF263",8.204532781,8.016148388,8.154746439,8.043009904,8.155476123,7.97169713,8.030413539,8.124527881,8.049944759,8.011850953,7.867850667,7.976540637,7.940706488,8.01677885,8.041660717,8.06029506
"LRPPRC",8.289208497,8.165104861,8.458800044,8.540813711,8.07884952,8.246104941,8.255423556,8.479181971,8.274957643,8.169839049,8.155531808,8.355843467,8.064025595,8.228036841,8.365982232,8.220292281
"CDH13",4.319261086,3.732899481,3.799441973,3.984955185,3.620704995,4.012942984,3.793094297,3.837753508,3.779616896,3.820643891,3.837547997,3.931513429,3.59225526,3.871622876,3.504514241,3.941486624
"PDIA6",9.559507679,9.724711937,9.74072617,9.877778561,9.619990251,9.427215087,9.738839969,9.727829198,9.686808682,9.780049532,9.891709388,10.15424599,9.882936061,9.909424411,10.01104105,9.900345793
"TRAP1",8.521977717,8.648140907,8.557178409,8.603246443,8.84403713,8.510629647,8.463054724,8.636826074,8.613005509,8.375702731,8.399862036,8.283913516,8.558273534,8.39777686,8.559272825,8.50768664
"OPTN",8.686425977,8.662719321,8.746875576,8.920814199,8.695046089,8.643899559,8.702372627,8.881964115,8.710384502,8.669378172,8.826957016,9.022695837,8.956714191,9.250100975,9.104474542,9.242774064
"BCAP31",11.66360081,11.8660211,11.77322119,11.82143691,11.83296543,11.67114903,11.79064732,11.75009165,11.79689541,11.7048068,11.50083718,11.67804434,11.65054912,11.49976206,11.71417899,11.54112835
"CELA3A",4.668322245,4.968541332,4.947226958,4.88518667,4.88206699,4.952930072,4.908522322,4.935320872,5.117275946,4.877154071,5.006321367,4.799326828,4.999589401,4.96659798,4.7706086,5.330845279
"YAF2",6.124827166,6.063183616,6.399384083,6.298112688,6.080726341,6.038956277,6.262646579,6.333986925,6.34443365,6.281639535,6.217142425,6.347138418,6.010792016,6.16991427,6.290646325,6.210533192
"ARFRP1",7.370767431,7.5661867,7.443264291,7.263014456,7.587399649,7.757417121,7.434473512,7.462347748,7.398766035,7.400402527,7.374199317,7.42879982,7.55319671,7.46925305,7.394808979,7.336423764
"CDH15",5.353913295,5.158680185,5.287695158,5.031447008,5.217195867,5.283501612,5.146496455,5.11113171,5.231909282,5.184735495,5.369167097,5.058528492,5.203486785,5.216236514,5.065717255,5.421425141
"TOB1",9.101748739,9.103374376,9.318543567,9.448881447,9.06301804,9.122599313,9.28791915,9.260646049,9.18295694,9.126600817,8.773803228,9.107187156,8.817910963,8.945347237,9.182009063,8.941785094
"AKAP9",6.757629369,6.652095629,6.62907944,6.758552144,6.641255761,6.500212546,6.60517844,6.643756013,6.689383541,6.519398636,6.504016369,6.595422638,6.569512743,6.559957487,6.667450581,6.423303737
"FAM13A",7.42865094,7.45247881,7.505877263,7.64949702,7.596176382,7.230372381,7.535717443,7.615557259,7.417775659,7.569338581,7.555705108,7.671473054,7.488159786,7.645157072,7.603877555,7.697281197
"G3BP1",8.675885904,8.98261409,9.147232052,9.093055669,8.964284705,9.018849808,8.954567168,8.902394652,8.856143139,8.852155851,8.805377249,8.911107574,8.885797263,8.910586012,9.127180639,8.95362967
"SUGP2",7.462530042,7.377477966,7.218602757,7.311407383,7.456101618,7.127214227,7.335433306,7.281612571,7.320884691,7.2350974,7.137035765,7.139962652,7.166295168,7.211866124,7.34401631,7.032902443
"EBI3",4.920885118,5.022157989,4.869378824,5.002741653,4.739505498,5.052610032,4.881286083,4.813590618,4.705709387,4.972942255,4.789054107,4.686135077,4.697843433,4.903271246,4.764558483,4.897235928
"ADGRG2",4.663749867,4.396832315,4.413655509,4.612547602,4.242559057,4.389162747,4.32390237,4.394792907,4.344554929,4.325914184,4.334263465,4.135867532,4.09460993,4.46836596,4.246918047,4.522450077
"MBNL2",5.255372826,5.683010693,5.86270257,5.707271544,5.506451024,5.371405276,5.836027887,5.54061188,5.65391932,5.434000108,5.345822456,5.741759079,5.610984547,5.485905606,5.546992154,5.508934611
"ABI2",6.559631315,6.799926041,6.777172282,6.629410909,6.668860055,6.633452594,6.724917017,6.786270048,6.670882095,6.553064662,6.634213878,6.526477012,6.654349886,6.608423495,6.607751827,6.648746592
"CEBPZ",6.926835755,6.561840697,6.916795464,7.204492388,6.648335925,6.447117807,6.718178888,6.925040786,6.875908103,6.794728792,6.981907203,7.194642738,6.59289871,7.0420181,7.236034989,7.191380202
"PLXNC1",8.391252353,9.39524954,9.472090811,9.175529318,9.372173696,9.29194951,9.469467875,9.341006349,9.57444661,9.363347416,9.098266665,9.041020797,8.991198362,8.753019018,8.620089227,8.348006979
"TRIM28",10.82833057,10.31136193,10.26838267,10.22176998,10.29071336,10.36196413,10.17752901,10.21860182,10.02962549,9.972509759,9.739423738,9.897210114,9.855903278,10.05926611,9.984278233,10.01142318
"AASS",4.685563217,4.567696306,4.825038174,4.474766493,4.416564733,4.324008777,4.722184442,4.161187446,4.301219699,4.607826896,4.345261281,4.186862669,4.355669236,4.511709553,4.381749039,4.566444728
"PDZK1IP1",10.99793037,11.48481992,11.5841773,11.41407115,11.64030119,11.61550799,11.63057312,11.60599382,11.44353516,11.3479814,11.4187964,11.60520028,12.05566778,11.69233281,11.57963636,11.99793931
"ATP6AP2",10.8548474,11.07127083,11.05236388,11.21274289,10.92508771,10.99189668,11.21422405,11.13475517,11.02611689,11.14484952,10.99930712,11.12280737,10.92309007,10.98126422,10.92841721,10.72854177
"CDH17",4.657231404,4.737383034,4.746557258,4.506736501,4.82173963,4.892998471,4.699358366,4.751494129,4.770725751,4.609627518,4.723882828,4.568865264,4.678174419,4.616158876,4.44714465,4.797315827
"FARP1",4.957939184,4.73104379,4.762050481,4.696796499,4.781234975,5.111640323,4.838756525,4.714728833,4.823749127,4.734199028,4.809950933,4.804740231,4.866034019,4.753255763,4.717381223,4.96960162
"LPAR6",6.396839403,6.414416765,6.822761322,7.053797667,6.278529427,6.407337238,6.80620997,7.142589757,6.804179351,6.961717979,7.696742942,7.974929083,7.666245547,7.612655454,7.800874712,7.74674038
"LPCAT3",6.643702655,6.759590852,6.674984606,6.827606611,6.891709204,6.695291308,6.664688444,6.854818565,6.923280808,6.750658709,6.731494731,6.654386726,6.552978522,6.281061249,6.698102238,6.360250578
"CHST4",5.198722318,5.44715967,5.493828243,5.462468928,5.48853114,5.395263575,5.552065897,5.489783924,5.508939986,5.446731526,5.700440217,5.44680885,5.521182346,5.309193001,5.254454692,5.290737704
"SLC25A13",5.842589548,5.958387206,5.852371285,6.043698092,5.904693771,5.402053966,5.744934694,5.857939991,5.655076911,5.649021721,5.816053139,6.073488776,5.812613099,6.2269722,5.793542621,5.740179941
"ZNF197",4.591783853,4.30877495,4.663213218,4.486811605,4.581504137,4.715904363,4.379306178,4.335786103,4.570581974,4.465631751,4.724213043,4.374378152,4.546575661,4.778564949,4.717244507,4.698002796
"SERF2",11.59911838,12.08105176,12.17084663,11.97122175,12.19678081,12.03481348,12.27870668,12.15419406,12.01100349,11.98910757,12.08678319,12.07537932,12.50428689,12.14603908,12.14930999,12.35744851
"CDH18",4.873737627,4.846330161,4.757421083,4.930203373,4.754059745,4.852976941,5.06552002,4.559934066,4.766229244,4.812977565,4.756366322,4.97738862,4.925945044,4.677099982,4.55711986,4.633092582
