""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"INSL5",4.528779024,4.622879994,4.713064048,4.279165013,4.63498245,4.301978335,4.348343133,4.963171079,4.473060931,4.673899522,4.253942167,4.735766834,4.561787998,4.505750298,4.596564096,4.299866963
"FRAT1",10.86305038,10.75243601,10.85361585,10.73407395,10.85498304,10.69498589,10.801177,10.41168036,10.96129146,10.14938351,10.86723628,10.57576591,10.67053059,11.00870352,10.64762722,10.68841312
"TROAP",5.61700496,5.424427315,5.587579884,5.823109168,6.021459059,5.266021826,5.38227184,5.931830685,5.730817369,6.83234323,4.970495235,5.578861884,6.084394091,5.748264533,6.009952677,5.871393729
"MED16",7.994754365,7.829196163,7.632920171,7.807999193,7.741010004,7.903064064,7.972721413,7.407528055,7.311449798,8.684449678,8.013070411,7.52171926,7.584084471,7.670987498,7.741369297,7.876815457
"PIGK",5.352953845,5.644533336,5.788352444,6.390804582,6.081475285,6.589919751,6.940113318,5.778055256,5.691435536,4.934458898,6.757959427,5.702545479,5.927850741,5.623014648,5.801531436,5.870549781
"CDH4",4.725341545,4.672175234,4.876414795,4.521681888,4.899869141,4.800880354,4.351054425,5.067442888,5.211696094,5.985772059,4.087722391,4.694354082,5.002647925,4.63694623,4.665905899,4.247250647
"CHAF1A",6.788942886,6.537162082,6.505661976,6.50164901,6.573096064,6.548834455,6.413527215,6.72460682,6.489784537,7.566485617,6.927584117,7.007576717,6.869347041,6.825335675,6.600745049,6.580555699
"PARP2",5.840959072,6.312386389,6.027813685,6.39153616,6.196971003,6.555843783,6.606460062,5.49301433,5.35527365,6.808202344,6.63326199,5.99178355,5.979007817,6.233786042,6.533720877,6.52621891
"PARP3",6.844459178,6.550060761,6.616571615,6.623222584,6.5293111,6.616191068,6.426873184,7.094274865,7.005014863,7.927921902,7.155612042,7.044095481,7.199000179,7.072333528,7.226301089,6.97613759
"CDH5",4.96201813,4.526245025,4.629756951,4.782846225,4.54087729,4.773894051,4.571707361,4.978722735,4.706781876,5.260038354,4.571220185,4.617538786,4.980964283,4.619946229,4.591050808,4.449685935
"TOM1L1",3.625792474,3.567487106,3.691873969,3.626156799,3.709207061,3.550136558,3.592123188,3.644231462,3.578130345,3.963709082,3.703658015,3.679873139,3.502006866,3.597199976,3.627306869,3.657550441
"HMGXB4",7.897713049,8.146574514,8.017808714,8.112118545,8.165161796,8.213911861,8.23707877,7.57311999,7.300469571,6.733979952,8.486364117,8.325666544,8.147784122,8.344202661,8.329627552,8.246448034
"TOM1",7.822578419,7.906004245,7.898875067,7.594721862,7.849695277,7.950027648,7.813173209,7.411066522,7.825660315,7.418952716,8.046049633,7.952512183,8.114875846,8.015574658,7.989489673,7.976049092
"SH2D3A",5.440909557,5.776033348,5.788327813,5.775554645,6.037907587,6.166914134,5.926159065,5.226832111,5.425837262,6.994341409,6.026660313,5.459932005,5.307329345,5.946086191,6.046082188,5.809681124
"MAMLD1",4.897300146,4.869844459,4.767038131,4.674488363,4.990410329,4.567962809,4.94013142,5.494999759,4.742334917,6.795483267,4.534962214,4.851839953,4.898937721,4.989095071,4.959442483,4.928009216
"RANBP9",7.549954961,7.82524946,7.85831572,8.042937598,7.782463227,7.838136629,8.130117582,7.211818731,7.338242423,5.745577266,8.19881076,7.802079657,7.794080691,7.973139871,7.977046165,7.938012009
"DNAJB6",8.89732862,8.805128953,8.953391095,8.780751008,9.025539517,8.754176997,8.984809113,8.656099177,8.948384581,7.169127704,8.68968466,8.411115593,8.699374622,8.579023375,8.601148667,8.721229667
"CDH6",3.903109518,3.854343434,3.758526313,3.861886723,3.944589502,3.818186686,3.803671567,4.078822297,3.940930612,4.494535223,3.783891054,3.916251934,3.967262275,3.861033426,3.844052789,3.835986373
"SLC17A4",5.103644437,5.165247557,5.015654602,5.31455625,4.819385764,4.89361671,4.681218616,5.505227699,4.948743688,5.419381934,4.431707204,5.272892547,4.921946652,4.966855398,5.292709488,4.985430938
"SMC4",6.306481983,7.092160297,7.055147007,7.376000495,6.901749257,7.083118636,7.639042951,6.272983412,6.68470693,5.244184441,7.481122221,6.605805576,6.875135533,6.904404703,6.863239885,6.654078114
"GJC1",4.734915899,4.752969508,4.824260947,4.634411094,4.375939411,4.558142711,4.613449995,5.068992479,4.693369335,6.347027093,4.274325961,4.970163288,4.504508494,4.843197875,4.73197711,4.844905189
"AP1M2",7.141370816,6.847023465,6.918523696,6.579651077,7.177707539,6.972363855,6.313263302,7.567734541,7.076254696,7.656123961,6.446843236,7.160400263,6.871831238,7.052370186,6.972484281,7.084317053
"UBA2",8.728567758,9.239334646,9.223956541,9.736971897,9.512803857,9.756325323,10.02576565,8.488409083,8.769468388,8.410579884,9.792956042,9.118152819,9.285685617,9.420230294,9.46234902,9.565826447
"SAE1",8.978252035,9.156251901,9.073816178,9.136004924,9.188201299,9.251532689,9.278580742,8.658417086,8.572445291,7.315007043,9.255297943,9.016930816,9.016246755,9.305813328,9.301053499,9.289242536
"ABCC5",8.794411913,8.76648943,8.997512188,8.754502145,8.612457075,8.707249672,8.602844561,7.845878255,6.486882277,7.671037259,7.676725502,7.749537827,7.810187042,8.164349273,8.213173235,8.423165724
"ABCB6",6.460175421,6.133879027,5.968074045,5.993775755,6.00316982,6.100432624,5.75152056,6.617245779,5.820041564,6.858933214,5.613495213,6.298115822,5.819227385,6.436784623,6.319364246,6.412657298
"DNM1L",6.249927529,6.367408856,6.446480592,6.780184839,6.639506196,6.643480512,6.886511488,6.241560039,6.708483194,6.770798589,7.272228584,6.504199383,6.997720757,6.382664904,6.258049049,6.36299174
"CDH7",5.024005238,5.005481428,5.024023591,4.805637871,4.71748632,4.666483181,4.566815007,5.497550284,4.941820669,6.929273612,4.663516614,5.17292196,4.745876392,5.036061497,5.201494777,4.950941219
"ABCC9",3.774446493,3.84580711,3.861052349,3.861315376,3.885732635,3.871546852,3.769220832,3.906348243,3.913566046,4.82195457,3.837778178,3.832956632,3.924942364,3.88120723,3.893296183,3.709428889
"ABCF2",6.786893199,7.060396606,6.811621755,6.978298278,7.010573248,6.969187741,7.140696257,6.657686277,6.62478288,7.705532133,7.011439683,6.954692819,6.925695815,7.118139209,7.18047562,7.160976981
"NR1H3",5.656732353,5.681985259,5.424583178,5.306311594,5.422122391,5.508400808,5.539742527,5.474997185,5.941140096,6.662854053,6.632728371,6.511827525,6.029786407,6.246147595,5.699857998,6.199473335
"SCAMP2",10.06046644,9.915961245,9.830126603,9.472748237,9.883474162,9.607837207,9.472777263,9.926091889,9.703578914,9.707294324,9.823067011,10.15754085,10.08670347,10.10420687,9.973665688,10.00232165
"SCAMP3",9.212039989,9.189633562,9.173969387,9.13369434,9.272653174,9.309763109,9.215295753,8.7785762,8.976457504,9.315365747,9.284166474,9.357445902,9.29493105,9.362153972,9.535892035,9.545869956
"RWDD2B",6.714422021,6.704563483,6.76330781,6.82303916,6.763075208,6.900348743,6.809925575,6.844511287,6.487528617,7.44756315,6.671147372,7.319910608,7.122091644,7.298379344,7.287428514,7.396814295
"CDH8",4.359685926,4.735653267,4.733571538,4.861235185,4.838399656,4.720107884,4.488903028,5.270885475,5.093542093,5.74407632,4.454824157,4.676568248,4.844084047,4.521889222,5.07585023,4.613620578
"DPP3",6.871255908,6.959664605,6.674943994,6.641057131,6.853914167,6.840096423,6.943336554,6.623655035,6.691595367,8.326126194,7.332142292,7.615993701,7.161576467,7.453392246,7.208543413,7.2950763
"SNUPN",8.007264869,7.96087064,7.931605263,7.920238963,8.065282112,8.213218778,8.127723458,7.722751856,7.715503036,8.122874138,8.116552673,7.965042778,8.086105152,8.119986084,8.127829328,8.204644436
"HUWE1",7.76378509,7.826696549,7.57835517,7.566549207,7.357279413,7.605023806,7.417255825,7.845874289,7.459757257,7.652834774,6.760171779,7.527338028,7.468215942,7.704222114,7.699537952,7.571361112
"PTPRU",7.580961432,7.259743591,7.202016059,7.065451511,7.233690624,7.172342539,6.839055946,7.621925282,7.380090149,7.710103596,6.884450876,7.32120096,7.14617052,6.924949978,7.001708312,7.332854842
"TSPAN32",8.937821644,8.849905579,8.797773724,8.547472444,8.972723117,8.808665961,8.764468333,8.673897027,8.150001116,8.073550736,8.693000447,8.700738641,8.495678599,8.599247841,8.535100589,8.831811133
"TSSC4",7.780541392,7.763921279,7.629128196,7.547852601,7.602757238,7.961906135,7.911912294,7.808179685,7.718655841,8.738668607,8.207933912,7.640581542,7.664344904,7.699725372,7.841263226,7.640473152
"CDH9",4.102060132,3.972217814,3.781674429,3.759679494,3.645849189,3.793427977,3.543161927,4.02029925,4.199467998,3.86115175,3.476127754,3.792302454,3.556049154,3.520953246,3.642744473,3.634711586
"USH1C",5.52323936,5.180592602,5.485423905,5.301313282,5.407997813,5.231255703,5.263043206,5.873998133,5.470203358,6.213559656,4.974156175,5.272045058,5.175211913,5.237528211,5.484736735,5.412564669
"PQBP1",8.188860514,8.272167043,8.249276435,8.518309745,8.333700543,8.326645323,8.733803802,8.176163221,8.248139498,8.611491518,8.569099921,8.244846236,8.418972144,8.425755245,8.433964278,8.405801728
"EDIL3",4.243223189,4.064211525,4.194217913,4.061462605,4.096321809,4.203679224,4.069824585,4.302353232,4.573915664,6.239071988,3.911914322,4.177866442,4.378972751,4.058965134,4.189944326,4.033114024
"CERT1",8.928422346,8.915553591,9.175446121,9.26065066,9.060850525,8.987318344,8.954744227,8.759267255,8.843025318,8.379865747,9.520800192,9.365928417,9.205676129,9.05690282,9.204101949,8.873927428
"KCNK7",6.535784335,6.228913955,6.176102871,6.171281694,6.12779775,6.096628822,6.116146155,6.539594099,6.530908457,7.443274257,5.977251667,5.838500662,6.053517577,6.488157151,6.381424046,6.238913659
"CDH10",4.78003176,4.500365147,4.538654973,4.396507979,4.503554457,4.494051444,4.342298067,4.786277295,4.589229313,5.482733976,4.249237367,4.609505828,4.664642728,4.503466809,4.701133353,4.414270772
"UST",4.295811892,4.399083854,4.542742463,4.561322233,4.690286661,4.622745024,4.809059057,4.671070325,4.523885065,5.67312062,4.723310957,4.532240695,4.602321602,4.636884557,4.682816268,4.596388873
"ARPC5",12.2598982,12.31426878,12.38930357,12.51791111,12.38259698,12.30549783,12.46289339,12.09058861,12.28725343,12.19306882,12.53304459,12.3618511,12.4896837,12.48952128,12.31281009,12.40122549
"ARPC4",10.37650839,10.33758912,10.20910492,10.07658717,10.45374493,10.03801186,10.23316396,10.10174717,10.31017921,9.911106355,10.25624144,9.974517271,10.55100451,10.14507216,9.963456189,10.23881392
"ARPC1B",12.84493018,12.94007029,12.90536377,12.89935035,12.88222373,12.93945938,12.9758835,12.68939259,12.52049028,12.74759105,12.92805098,13.02108252,12.83662163,13.0592997,13.05471707,13.03648509
"ACTR3",11.356447,11.54833649,11.66468055,11.94590375,11.63826449,11.76906331,12.0278748,11.48797496,11.87469544,10.91217789,11.93575212,11.550122,11.60636884,11.5711784,11.52122576,11.55954533
"ACTR2",10.94695846,11.20400102,11.26355021,11.44448354,11.11175546,11.04041901,11.35885928,10.78859326,10.7225828,9.965834835,10.93440542,10.71932897,10.72999993,10.75709741,10.69019364,10.57717842
"TSPAN5",11.49859242,11.02796733,10.91259034,11.13371662,10.95399833,10.67681057,10.40225327,11.22241426,11.23829956,9.96408943,10.28517257,10.79077062,10.98513789,10.25425511,10.00380251,9.19979775
"TSPAN3",7.387330498,7.956453851,7.711629875,7.885359281,8.028309702,8.027433568,8.267735152,6.930279259,6.550419389,6.842752693,8.182927483,7.532313055,7.579793101,7.742953424,7.755705269,7.665653599
"CDH11",4.106479831,4.094693935,4.117117376,3.971991887,4.103334785,3.979735195,3.83141381,4.196010835,4.152475103,4.566937626,3.815564843,3.857855584,4.014133533,3.917507133,3.939091476,3.912059144
"ADA",8.326208301,8.503230136,8.242903882,8.549130423,8.699597812,8.591973829,8.609518757,7.787594695,7.394678608,7.401147668,9.15251065,9.259588507,9.390586572,9.558955633,9.251069275,9.369663903
"TSPAN2",4.989933122,4.912628722,5.145558044,5.544420088,5.141144715,5.187438886,5.171713047,5.487774088,6.213692685,4.169567516,4.860076962,4.851060729,5.300870413,4.759348557,5.049031142,5.039081256
"NUBP2",8.615277524,9.155716681,8.876801151,9.17914727,9.201491286,9.189145468,9.288101044,8.5011074,8.433844808,7.927162103,9.113330509,8.780632363,8.847518846,9.161812026,9.089214608,9.201904478
"TSFM",7.895984442,7.712067184,7.838931593,7.78101059,7.800266978,7.942678049,7.69762473,8.162226791,7.274413647,8.317609711,7.801267682,8.192744216,7.815997224,7.878474969,8.052757345,8.044997671
"TSPAN1",6.176555395,6.137500139,6.689742739,6.39578859,6.12305353,6.241306148,5.870123162,6.925674856,6.357230959,7.772672317,6.012039225,6.508743284,6.358876631,6.399055336,6.794704316,6.438800569
"PPIF",9.627718657,9.448722473,9.482864465,9.4635003,9.297812723,9.145270182,9.438246382,8.778773475,8.910773994,8.606853998,9.389259566,9.222872323,9.517695057,9.349744081,9.237592116,9.143680783
"CTDSP2",10.65086276,10.36873672,10.24105672,10.05959034,10.26083315,9.842619038,9.821719194,10.49930953,10.40340297,9.564615228,9.555874513,9.962083502,9.815296193,9.570093527,9.532016909,9.655791726
"TRIM10",6.377579011,6.089508949,5.975529398,5.856720511,6.122189862,5.853931915,5.703297542,6.485398862,6.626192919,5.934679023,5.839162625,6.415947221,6.518396268,6.183430488,6.300724512,5.98555421
"ARPC2",12.67003857,12.80967238,12.79228829,13.10707261,12.85306486,12.93513157,13.06990207,12.45023043,12.40321105,12.28397759,12.88475031,12.69320187,12.76191061,12.71017522,12.6990712,12.79410309
"CDH12",3.657394298,3.547169227,3.538043599,3.777996521,3.652377641,3.6537762,3.659600679,3.59055878,3.837018578,3.829697794,3.678301773,3.50880581,3.574575763,3.402449218,3.689157704,3.536495138
"SGK2",4.409704028,5.008801831,4.76203448,4.775671006,4.671931487,4.669992461,4.398481339,4.767265437,4.896209075,5.89900271,4.10761541,4.9431599,5.164315571,4.635637035,4.47370031,4.597731999
"RAD50",5.336658441,5.703983302,5.500614436,5.579760792,5.522956339,5.615410151,5.878076673,5.17681412,5.13015521,5.141441676,6.010801625,5.630960646,5.474264965,5.654985566,5.626011417,5.672337616
"KIF20A",4.02495233,4.144366055,4.03596633,4.129104597,3.999253965,3.99449627,4.175517659,4.053432167,3.806280817,5.147887426,3.964066026,4.180735702,4.167005717,4.219356714,4.194856343,4.379064565
"PREB",8.215881795,8.569733276,8.389023996,8.573186108,8.501063362,8.781630194,8.75048204,7.835957679,7.990241366,8.627209805,8.941350598,8.532797531,8.570537787,8.776083295,8.747340369,8.801707055
"HIPK3",6.56778431,6.382551128,6.695260304,6.583920008,6.318227116,5.74600651,6.377345037,6.838587921,6.73882671,5.000837974,5.851211499,5.732004177,6.256015089,5.793189008,5.347703327,5.441507775
"FEM1B",6.01125608,5.603046169,5.651466964,5.778677716,5.934362252,5.57566325,5.663792199,6.056936389,5.664012312,5.761426263,5.973596081,6.085967497,5.545045689,5.5883227,5.67501831,5.895394546
"ACTR1B",8.350414039,8.664619967,8.483707594,8.835503338,8.793106136,9.01480928,8.927094354,8.533962422,8.276570554,8.664591254,8.679322853,8.515825288,8.529623743,8.601339129,8.723731859,8.798975944
"ACTR1A",9.31064528,9.21613843,9.158512217,8.973225006,9.131740799,8.929430101,9.088814683,8.938497563,9.09960061,8.497012791,9.227807038,9.136058599,9.224481897,9.201657049,9.006647903,9.073668592
"RASGRP1",9.351906111,9.7221868,9.852142153,10.11071039,9.752634893,10.18536702,10.36506192,8.852628846,7.57911231,6.044386634,9.930084868,9.188256309,9.448181757,9.524640004,9.860532245,9.590342886
"DNAL4",6.682239098,6.696532322,6.373671779,6.141437079,6.604476697,6.562650909,6.543873946,6.090664672,6.342807873,6.325988679,6.222882285,6.308494402,6.619594353,6.603940191,6.661527819,6.650965054
"ZNF263",7.780024803,8.032337043,7.767476808,7.703795281,8.05952751,7.93619861,8.083623349,7.516762001,7.192237391,8.132126715,8.016729017,7.71511588,7.793065219,8.006603951,8.138848271,8.044709494
"LRPPRC",7.621193959,8.201736394,8.1133046,8.319059608,8.171759595,8.452072662,8.633367832,7.288338058,6.511316034,6.092072413,8.327013363,7.901688888,7.700296304,8.09206063,8.214727285,8.071374713
"CDH13",3.722902588,4.196502777,3.876804603,3.918795054,4.025621465,3.912476157,3.98790489,3.88889579,4.131661671,5.216120999,4.007620924,3.746951519,3.866873978,3.696168884,4.006322657,3.777123847
"PDIA6",9.061084104,9.297274653,9.184299914,9.37781127,9.289428609,9.395659532,9.624015325,9.171307689,9.851401547,8.283892611,9.972179615,9.636845325,9.510389604,9.574349461,9.566822774,9.542980103
"TRAP1",8.565787122,8.621300493,8.299314524,8.423358905,8.540977465,8.709945911,8.650922849,8.332959455,7.900036724,8.801036146,8.208050223,8.308657112,8.20028497,8.574149297,8.488443619,8.625126743
"OPTN",9.415649027,9.433508388,9.219438332,9.503987875,9.540762749,9.43431674,9.290626961,9.540688746,9.476924023,7.591282676,9.181769021,9.232021603,9.380742323,9.319296076,9.233334886,9.06727276
"BCAP31",11.53109252,11.67429145,11.62779985,11.70370687,11.58850111,11.6010747,11.75461661,11.34976875,11.19148725,10.89503237,11.70546909,11.57861409,11.42187545,11.74910355,11.77418388,11.78618301
"CELA3A",5.197734053,5.076603143,5.175336082,5.047433365,5.141716364,5.041697115,4.738703919,5.502701854,4.917978222,6.38712891,4.477358083,5.328566608,5.046494819,4.80905001,5.288515606,5.093301514
"YAF2",5.743141921,6.208831251,6.027036343,6.263136752,6.056813199,6.384400811,6.567534162,5.311057582,5.477514131,5.325498374,6.817077,6.093414963,6.021407613,5.977745367,6.145749581,5.870096386
"ARFRP1",7.79848239,7.617885216,7.555809337,7.270237253,7.586008787,7.617256434,7.398868309,7.577225148,7.613112549,8.822689811,7.251644544,7.410050972,7.393776159,7.435860628,7.387625646,7.351014097
"CDH15",5.49629298,5.181463252,5.515675954,5.217424732,5.529876972,5.298143024,5.38046219,5.619111778,5.933692915,7.073629875,4.940907133,5.366454587,5.243193978,5.298404339,5.309029818,5.202205804
"TOB1",8.449398635,8.741117501,8.872172465,9.084521201,8.929053526,8.915892878,9.220995956,7.936906597,8.47806842,5.617697674,9.072000022,8.71580032,8.722133215,8.703614197,8.839180741,8.88653067
"AKAP9",6.606699534,6.654060592,6.545659621,6.745174374,6.682326915,6.661308107,6.812518186,6.353160787,6.475174975,6.131043542,6.619066821,6.386780838,6.467544494,6.66842812,6.608956642,6.647364817
"FAM13A",6.991430386,7.226793793,6.947637741,6.966187162,7.008880471,6.644869234,7.019568668,6.796088174,8.243870692,5.896629055,7.548924149,6.927961018,6.93607522,7.383040912,6.9802963,7.203995259
"G3BP1",8.298648876,8.411928988,8.37399485,8.666260861,8.532301839,8.468996259,8.751700472,7.994034927,8.033306375,7.976324607,8.825470345,8.673531016,8.799491897,8.971780385,8.883466257,8.937381275
"SUGP2",7.309151858,7.370150991,7.3381709,7.534396934,7.383382365,7.44974771,7.399455494,6.665283175,6.61456964,7.628287523,7.228262748,6.719032171,7.222016393,7.123019598,7.129154561,6.993372743
"EBI3",5.344743147,4.674278343,5.126762024,4.824644131,4.791627378,4.774343422,4.918840443,5.302937552,5.802540276,7.084382571,4.661559123,5.22237689,4.857363293,4.999814119,4.867838737,4.831366262
"ADGRG2",4.571318282,4.165051974,4.474850692,4.621703227,4.442071208,4.235798855,4.090523133,5.069964167,4.46271013,4.704373733,4.113783064,4.525143205,4.406855546,4.523942759,4.636354484,4.538036736
"MBNL2",5.415847162,5.469235508,5.525168998,5.587554336,5.460187288,5.65766434,5.588121093,5.275155888,5.584225876,5.186120585,5.46159722,5.266935451,5.262681925,5.13037603,5.440773749,5.317164433
"ABI2",6.846317352,6.564874929,6.560507355,6.749676967,6.610343299,6.630317097,6.617992198,6.844394141,6.827274045,7.993502084,6.290933622,6.518902301,6.612474242,6.6995149,6.784224375,6.705381248
"CEBPZ",6.251298378,6.957094333,6.848038218,7.382099984,6.933577466,7.659013694,7.834528243,6.277234898,6.22146237,5.453912892,8.05576076,6.817451433,6.825182595,6.841117193,6.610239668,6.718363996
"PLXNC1",9.672080463,9.470029307,9.614810901,9.455376929,9.315955642,8.483178239,9.103499171,9.120551924,8.950439353,7.653364004,8.883213666,8.862383461,9.109398913,8.697637622,8.609770656,8.218577542
"TRIM28",9.647639757,9.936501926,9.678534578,9.635934806,9.942491279,10.09872576,9.945298523,9.006072001,8.729893162,7.373137898,9.844714154,9.855896717,9.722261145,10.02208432,10.22407748,10.19473838
"AASS",4.772358057,4.694302345,4.630733113,4.283027507,4.234665213,5.009693027,4.652497683,5.09345634,4.969088987,5.607996493,4.488282487,4.478670419,4.580358815,4.573241768,4.328553927,4.383077272
"PDZK1IP1",11.62746612,11.26292916,11.09619055,11.23461845,11.43486301,10.9814692,11.1409728,11.70376293,11.54891104,10.95832735,10.9165751,11.53369519,11.34609545,11.20562496,11.30623295,10.85988617
"ATP6AP2",10.75400195,10.99057882,11.02682994,11.11173136,11.02511397,10.86629775,11.12789123,10.58182057,11.02034976,9.372329077,10.83256986,10.50327672,10.5191404,10.68420229,10.62514871,10.69356507
"CDH17",5.179061122,4.881288667,4.785523136,4.671912688,4.929918075,4.534045266,4.652401181,5.153492383,4.522728034,4.435449372,4.559369631,4.858763918,4.493308347,4.898989749,5.056163521,4.790617772
"FARP1",4.99169508,5.031199335,5.022608931,4.927746511,5.035064336,5.148015879,4.725930872,5.288307477,5.387175533,5.841481047,4.635459087,5.109273871,5.023542966,4.891617621,5.129675619,4.731214744
"LPAR6",6.152590839,7.13721912,6.814224463,7.830220579,7.362516814,8.106503739,8.44315604,8.301752485,9.358720361,6.627116961,9.816560872,8.730173674,8.448766286,8.298306201,7.576198978,7.698389448
"LPCAT3",6.484539696,6.733085614,6.467935825,6.64539074,6.272268022,6.586347984,6.750184678,6.624708548,6.862245399,6.186550989,6.682996255,5.880608584,6.683055593,6.215260155,6.141234699,6.489402274
"CHST4",5.783133667,5.474029208,5.561305341,5.501145346,5.121141406,5.07810016,5.259327044,5.808268879,5.476803794,6.444957844,5.165160116,5.477698333,5.386004923,5.895623752,5.658857066,5.80698437
"SLC25A13",5.185374738,5.80896548,5.648722963,5.37957759,5.665623536,5.886641506,5.845284994,5.154239323,5.572693624,4.792628547,6.529005479,5.791334606,5.531206244,5.728664571,5.781423064,5.724106256
"ZNF197",5.038178201,4.661193192,4.802321235,4.547018706,4.447895116,4.834531891,4.578115964,5.123569522,4.788966465,5.596400801,4.449608061,4.814785513,4.798853497,4.831969052,4.612052566,4.679580903
"SERF2",12.25257712,12.13946812,12.08379326,12.43842035,12.40534604,12.12390451,12.21617841,12.49648054,12.22381764,11.81662456,11.84384196,12.34167742,12.16303831,12.1078069,12.33037738,12.18786031
"CDH18",5.202795087,5.169713346,4.805603099,4.963672482,4.900007196,4.733202295,5.029856058,5.597362229,4.890059452,6.072019107,4.501096463,4.809127631,4.877690584,4.8167356,4.791492109,5.00761899
