""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"BCL2L11",4.803926367,4.999119336,4.794474525,4.913444077,4.892198442,4.478680799,4.91342613,4.909434065,4.96511003,4.644041509,4.867499786,4.933073536,4.848236022,4.648420727,4.451724833,4.65415098
"SH2B3",10.57322627,10.65918002,10.59096091,10.53698113,10.59758768,10.55688488,10.72051317,10.51769699,10.63141324,10.71371639,10.52780252,10.6708466,10.52423396,10.22409972,10.45939572,10.47451637
"CDH3",6.142582418,5.566399823,5.681506211,5.510306929,5.390557682,5.391857684,5.265958256,5.31104784,5.289304676,5.393343885,5.494931609,5.543207725,5.41944114,5.665211885,5.637047309,5.44017046
"GNE",7.158933886,7.449013675,7.248570468,7.462629648,7.4060793,7.230760185,7.746784342,7.179412724,7.384958251,7.335796409,7.353989107,7.021472754,7.215684941,7.275118832,7.122574838,7.225052226
"HCN4",4.862795914,4.623398387,4.731372311,4.55517651,4.692500299,4.413490531,4.692517481,4.836709932,4.689625575,4.650207903,4.57997878,4.902626834,4.706705412,4.75867469,4.684138542,4.896747592
"INSL5",4.501414471,4.261453054,4.437679553,4.256335357,4.250199144,4.373269296,4.265328563,4.496530947,4.204850266,4.37647435,4.307035069,4.788080114,4.379622263,4.269947335,4.386050437,4.30039031
"FRAT1",10.82656371,10.76993484,11.02723286,10.81808763,10.84861187,10.81510034,10.84197597,10.72049255,11.04285995,10.98181013,10.83915744,10.80478338,10.77523148,10.70198907,10.70531477,10.77165553
"TROAP",5.681159854,5.515713234,5.42142063,5.265723168,5.193475003,5.648067721,5.298800382,5.68552564,5.456046582,5.548906753,5.396126394,5.52694048,5.713692854,5.456006862,5.342722761,5.515334255
"MED16",8.673919709,8.751921175,8.544975476,8.381080942,8.448263686,8.419012401,8.353419951,8.522164246,8.247514391,8.394291895,8.498991728,8.311919589,8.244976926,8.447341013,8.140713164,8.215300737
"PIGK",4.930987897,5.059264044,5.439549562,6.261042824,5.765561278,5.362310521,6.213905946,5.284827729,6.674642844,6.296591882,5.932276008,5.578420683,5.965724906,5.871905491,6.739960609,6.914061996
"CDH4",4.432132822,4.43615035,4.486953526,4.309290829,4.2898656,4.525331362,4.329311421,4.580175219,4.452377737,4.476047069,4.349357224,4.603366092,4.516129386,4.538680876,4.26557992,4.585305633
"CHAF1A",6.731951219,6.730385963,6.629297101,6.53566034,6.556776924,6.660473996,6.429550723,6.72790511,6.471273385,6.616953635,6.526351684,6.595393715,6.589869573,6.602911509,6.442821021,6.456727486
"PARP2",6.521707529,6.724420017,6.538274355,6.71007769,6.691320519,6.641858814,6.726378912,6.529754296,6.805041115,6.819096589,6.583372159,6.25574161,6.53316374,6.575652454,6.568753371,6.563814565
"PARP3",6.69503843,6.492919446,6.642623809,6.67095992,6.663444708,6.686250962,6.652212194,6.495192631,6.576525118,6.785284061,6.754742106,6.389846502,6.518574612,6.81781088,6.536085203,6.76086199
"CDH5",4.710008696,4.51256033,4.345786765,4.397785278,4.573311418,4.654359164,4.457395403,4.781720127,4.320157446,4.451352056,4.471695663,4.508616857,4.666581067,4.419316357,4.608470167,4.468888817
"TOM1L1",3.508981094,3.626848118,3.702071414,3.797917165,3.59449621,3.609310141,3.540395145,3.664225293,3.883809081,3.699655511,3.675403909,3.533038141,3.70788956,3.667418907,3.60484223,3.599239134
"HMGXB4",8.060969624,8.306117612,8.269699557,8.333225724,8.294615026,8.212600922,8.322604497,8.189353454,8.34860242,8.330483024,8.352176027,8.098971644,8.193390897,8.194625973,8.373529499,8.27210246
"TOM1",7.86186787,7.99016338,8.226325221,7.892511348,7.843678614,8.05469852,8.021847616,8.079103104,7.926479411,7.916569064,7.899248567,7.965907431,7.822350581,7.848269975,7.779707722,7.87590367
"SH2D3A",5.941314826,5.829721729,5.496829478,6.009962734,6.051871104,5.983191353,5.945424241,6.082598842,5.743713947,6.382880435,6.28040425,5.581235047,5.964528368,6.174506483,5.900952822,6.182728305
"MAMLD1",4.923656874,4.87720587,4.679701092,4.739223187,4.954543874,5.199686064,4.621924159,5.007635325,4.736965301,4.926518953,4.763140677,5.182749541,4.936513784,4.698093608,4.720480291,4.902379528
"RANBP9",7.712810547,7.86548948,8.023054859,8.063885075,8.020805176,7.903122604,8.16818959,7.767137186,8.042030866,8.0429798,7.976381856,7.873025457,7.933699056,7.781255271,8.014762868,7.905187933
"DNAJB6",8.826399914,8.722034809,9.07509814,9.039626063,8.909797327,8.873307011,8.985696363,8.855308907,9.111687868,9.04182282,8.909735165,8.929231537,8.991998082,8.692153319,9.047522804,8.952486025
"CDH6",3.852669298,3.853658979,3.851707729,3.760180904,3.75575589,3.849912826,3.790107021,3.902742747,3.782403196,3.733560089,3.897040309,3.789414741,3.804946631,3.866371299,3.890541858,3.771656059
"SLC17A4",4.998907256,5.038716697,4.958219748,4.832404623,4.737813794,4.973369319,4.730480964,4.873916838,4.869534917,4.741676988,4.85434079,5.198973414,4.950304913,4.961999334,4.777981232,4.997936562
"SMC4",6.582465822,6.954440451,7.025954219,7.411022881,7.133444605,7.009335347,7.311224117,6.705909459,7.557770106,7.234960652,7.064971042,6.746113295,7.036241136,6.972589127,7.385052988,7.336159639
"GJC1",4.570747768,4.70627701,4.804221218,4.359691032,4.535397037,4.757910826,4.476557691,4.612293664,4.493443248,4.33030341,4.530927265,4.575436219,4.65625998,4.687611324,4.5740395,4.690966867
"AP1M2",6.797981774,6.494242448,6.484471011,6.420672188,6.493645779,6.844990633,6.515261374,6.72881782,6.375704619,6.49060355,6.547068572,6.903242924,6.753205603,6.827866331,6.396266987,6.767462436
"UBA2",9.017328674,9.169426257,9.192398326,10.05737745,9.791119852,9.38780096,9.883653845,9.360404707,9.996707335,9.86747009,9.826055155,9.050771697,9.853367298,9.672191672,10.06066543,9.967045276
"SAE1",9.174952885,9.335863349,9.060571355,9.373504777,9.423019406,9.367273113,9.278606994,9.32314592,9.50412778,9.422224833,9.453871632,8.965777825,9.192248596,9.420632815,9.310759734,9.333809863
"ABCC5",8.604327475,8.579356801,9.133370058,8.351038357,8.413493128,8.404484956,8.557503195,8.440118701,8.601585624,8.532251186,8.229675888,8.637583763,8.396583595,8.244115466,8.433926863,8.289496977
"ABCB6",6.247174363,6.167117412,5.991157005,5.825184072,6.072753827,5.738278902,6.049191331,6.071910517,5.940185319,5.936209497,6.026864051,6.351234679,6.015683472,5.996453641,5.914685138,6.146428747
"DNM1L",6.608708391,6.632478783,6.566070028,7.030350057,6.814057532,6.698817253,7.034863701,6.850704986,7.19564753,6.935411706,6.923998996,6.693033164,7.05618769,6.507382836,6.945090941,6.897731033
"CDH7",4.916206811,4.617586101,4.968356828,4.716259186,4.681897219,4.585702028,4.379156315,4.948579611,4.59209388,4.763998085,4.763469056,4.868808508,4.873078809,4.683431378,4.737251547,4.909808281
"ABCC9",3.901899724,3.946050935,4.040970299,3.887952464,3.913312487,3.919433056,3.963155778,3.937109184,3.808740609,3.976664416,3.906094659,3.973423157,3.943255203,4.00571336,3.766676899,3.90129627
"ABCF2",7.162207593,7.473830854,7.028641046,7.233052226,7.316505364,7.230465246,7.344282365,7.198280534,7.263488107,7.230848334,7.214438884,7.265916873,7.134457402,7.137014966,7.295277999,7.174382721
"NR1H3",5.692923547,5.750271936,5.543418099,5.643901371,5.522117909,5.686716439,5.674807618,5.018877964,5.834178121,5.827809726,5.582496675,5.457148456,5.225169088,5.230150356,5.880683174,5.861991558
"SCAMP2",10.10256058,10.04145117,9.85978837,9.730360594,9.940422468,9.822523944,9.798693061,10.182968,9.587741924,9.677839772,9.850404628,10.19617476,9.780059212,9.781109315,9.791924448,9.861852651
"SCAMP3",9.554661248,9.558705597,9.086310338,9.322895561,9.406895954,9.433201279,9.36855233,9.455791717,9.233214556,9.472603981,9.529359782,9.364297076,9.365614263,9.422942919,9.377841086,9.270082172
"RWDD2B",6.91758258,7.061399417,6.918558485,6.908894585,7.169607063,7.306645706,6.849643537,6.794552291,7.187038834,7.006309613,7.119926357,7.004029469,6.988248831,7.127643993,7.165694002,7.173484134
"CDH8",4.618309023,4.298655364,4.543209274,4.597375648,4.633650683,4.704438116,4.683705464,4.437418714,4.570851972,4.630331972,4.740068814,4.634957826,4.793175754,4.761601769,4.484249388,4.375776646
"DPP3",7.37878943,7.375148341,7.112265891,7.240630701,7.383706711,7.307546688,7.354032986,7.425914141,7.444409737,7.430238612,7.266162054,7.160838652,7.344466094,6.866875421,7.126298293,7.15953836
"SNUPN",7.999617129,7.921874315,7.693994429,8.074335678,8.023784116,7.972769314,7.962861055,7.920543436,8.033292089,8.211698788,8.182873678,7.813393727,8.018130556,8.058285173,8.259535025,8.191147955
"HUWE1",7.88551086,7.867282122,7.718073502,7.54261537,7.495847593,7.561850185,7.671216581,7.638518132,7.417027007,7.50372287,7.383682391,7.657631808,7.608699068,7.463205176,7.390917729,7.356653458
"PTPRU",7.191946678,6.984391033,6.941327583,6.857178623,6.866017585,7.128847195,6.859664775,7.167825765,6.615613837,6.703718067,6.852323808,7.200276699,6.970481122,7.080857016,6.936628833,7.130130993
"TSPAN32",9.086961201,9.20116837,8.779908725,8.873749094,8.910065685,9.103885657,8.928882816,8.94739719,8.867508281,8.865090925,8.715516609,8.805567708,8.677971942,8.863285626,8.671238555,8.776887973
"TSSC4",8.210210407,8.10258129,7.747804575,7.980818252,8.022364147,7.953651784,7.938759137,8.062277882,7.84041283,8.08565875,8.144045193,7.69513166,7.720596114,8.080028205,7.838218929,8.001201927
"CDH9",3.765827453,3.902487673,3.732442134,3.695131373,3.486565579,3.65431784,3.645120665,3.553246672,3.701162248,3.705473743,3.624258241,4.007158689,3.903078239,3.698361508,3.86145419,3.827076873
"USH1C",5.42376592,5.512183159,5.4330586,5.212108279,5.280073594,5.458676762,5.160997267,5.188248052,5.232332572,5.125307905,5.279077831,5.388448657,5.241053398,5.165285936,5.230970787,5.407500575
"PQBP1",8.540990572,8.773890323,8.559285911,8.77899247,8.628271635,8.299691361,8.820935678,8.572819301,8.750932015,8.663063424,8.761523684,8.33148212,8.460129733,8.525001295,8.615795192,8.564727333
"EDIL3",4.305951726,4.129876843,4.161039929,4.013866187,4.053898277,4.020614705,3.912054542,4.04021278,4.022120649,3.876015051,4.018967384,4.214005384,3.948274253,4.228630152,4.234236261,4.048981351
"CERT1",9.191630548,9.146155351,9.31782288,9.028434275,9.129504145,8.547809228,9.197435925,9.194280854,9.203590309,8.82342788,9.136761899,9.052280487,9.315459534,8.966911885,9.167148505,9.23378892
"KCNK7",6.351891044,6.415251118,6.291569477,6.121304489,6.117724867,6.292556228,6.167283428,6.277170974,5.946244567,6.117526616,6.293184071,6.135439875,6.227833653,6.249590261,6.187323081,6.240424704
"CDH10",4.569028362,4.521711641,4.517878437,4.24454263,4.413999184,4.559495601,4.28380871,4.602082026,4.440756983,4.426286044,4.487503791,4.905272389,4.705087597,4.609712892,4.299580942,4.406437939
"UST",4.656576118,4.6362153,4.561276188,4.682504469,4.675429927,4.781876553,4.711718676,4.699848543,4.694266293,4.784181631,4.634905021,4.721142764,4.677384662,4.461243165,4.812242335,4.697483775
"ARPC5",12.26938218,12.4053745,12.64458937,12.55400271,12.5416813,12.34278679,12.59749024,12.36901696,12.64807725,12.58297205,12.42726034,12.45725679,12.47162718,12.33871436,12.55632703,12.49744688
"ARPC4",10.57723461,10.66046751,10.65296057,10.46813011,10.64209932,10.32173607,10.68003539,10.60761972,10.46130352,10.27759071,10.64661424,10.56287676,10.49265036,10.58880485,10.41986436,10.54001371
"ARPC1B",13.03236281,13.10175208,13.14768189,13.10770015,13.07006339,13.0826783,13.2097983,13.07006339,13.18290878,13.06006247,13.1408774,12.94962143,13.06650558,13.04424082,12.9746877,13.04213408
"ACTR3",11.05342712,11.17637718,11.55806311,11.88879192,11.5978375,11.59904611,11.68857631,11.34480909,12.04264399,11.93530394,11.69947687,11.40293128,11.76772363,11.52158508,11.95695542,11.90612361
"ACTR2",11.11609195,11.29349417,11.47904409,11.52537489,11.31249982,10.86731474,11.4706165,11.18292909,11.50414894,11.06089128,11.25758451,11.3808695,11.28892178,11.05199191,11.39947901,11.36373004
"TSPAN5",10.91820976,10.47280549,10.5322788,10.63267153,10.92496784,11.06653016,9.921559879,11.31367672,10.10631248,10.07888229,11.16538548,11.19754551,11.15666962,11.37995734,11.25922331,11.21442995
"TSPAN3",7.780687983,8.143429252,7.708138882,8.488918333,8.305096105,8.02225312,8.346502956,8.093672704,8.369654647,8.42789777,8.448283331,7.805329502,8.238434164,8.204003284,8.512444475,8.315062729
"CDH11",3.899935,3.742730334,3.9452316,3.903776405,3.87945172,3.999794552,3.796928816,4.214687055,3.814026734,3.936419315,3.993023395,3.908741062,3.820128219,3.844164557,3.965729694,3.961391584
"ADA",8.998940239,9.048022127,8.580157753,8.861133008,9.056723816,9.019293835,9.024435593,9.047732943,9.083084626,9.095207424,9.045476892,8.810391494,8.94316942,8.892170082,8.927310159,8.776977915
"TSPAN2",4.988676643,4.881359419,5.094231377,5.08861184,5.127470339,5.429588089,5.145433788,5.066349067,5.261818255,5.393736604,5.289285783,4.942197768,5.234776251,5.133506501,5.50906032,5.244968666
"NUBP2",8.920515856,9.247645156,8.940591733,9.298698251,9.157278795,9.275869347,9.003258928,9.271855221,9.152445578,9.164615347,9.188363338,9.080695016,9.277670077,9.15856067,9.147002539,9.339835099
"TSFM",7.763738333,7.767187858,7.746785498,7.925350702,7.895149425,7.934528209,7.846921238,7.90304179,7.881294154,8.058455961,8.004509312,7.906256541,8.113572959,7.834747283,8.06130641,7.952867103
"TSPAN1",6.388883828,5.977600621,6.352209688,6.001788346,6.309647355,6.276426903,6.068758913,6.611583177,6.187550445,6.060071597,6.050849821,6.518103923,6.254955807,6.290512238,6.268545038,6.25368009
"PPIF",9.090265769,9.360815022,9.236102598,9.206500282,9.157434909,8.986222165,9.242818996,9.188695869,9.20816433,9.213840821,9.120144543,9.030347548,9.169723889,9.090411332,9.020058068,9.182663774
"CTDSP2",9.941830114,9.88125877,9.892532709,9.599323306,9.766987947,9.844942164,9.540945054,9.984029895,9.343933456,9.583612423,9.801330623,10.08624621,9.815787218,9.889433082,9.562768462,9.663664842
"TRIM10",5.671566777,5.602095225,5.571010174,5.474483337,5.703334968,5.839027201,5.372263248,5.659260775,5.38005057,5.494364525,5.607063301,5.800397642,5.718078249,5.844692325,5.731181934,5.756696321
"ARPC2",12.59663685,12.67207239,12.79717171,12.8692859,12.74351943,12.62252123,12.81021574,12.60181089,13.06612156,12.8761566,12.8187467,12.47388147,12.83308497,12.72708266,12.87636605,12.97071804
"CDH12",3.494078866,3.571434772,3.604810703,3.672723809,3.555281464,3.435030073,3.399400876,3.491603981,3.606702223,3.668014259,3.285049045,3.558753552,3.296190186,3.403211583,3.344332721,3.639376997
"SGK2",4.455243175,4.880291307,4.833489082,4.640894309,4.525219219,4.865823955,4.657586048,4.478306314,4.396785467,4.75321897,4.397481758,4.822289577,5.026404415,4.904058534,4.69495982,4.633528202
"RAD50",5.854763542,5.660078009,5.524151082,5.881538623,5.696319588,5.541636936,5.820938945,5.599652873,5.966948108,5.684132642,5.696094253,5.65687159,5.730864527,5.562921613,5.682899442,5.594536599
"KIF20A",4.144150719,4.263577588,4.028230605,3.896926547,3.987963997,4.049256366,3.991828694,3.938390181,4.124932417,4.110923515,3.976364862,3.936052328,4.09109056,3.942214094,4.112564047,4.051405781
"PREB",8.762244624,8.864125225,8.7882985,8.977990986,8.786223098,8.836646247,8.975133424,8.840164715,8.992932896,8.967308977,8.955456965,8.726559872,8.722209958,8.781745639,8.866157923,8.815872463
"HIPK3",5.896131146,5.90162964,5.961817262,6.122298254,6.247629978,5.680496053,6.267911139,6.036759356,5.75771289,5.612086136,5.745878094,6.54263121,6.106097498,6.010341676,5.731696267,5.812651681
"FEM1B",5.771983841,5.525039927,5.641889663,5.407561601,5.616293111,5.82771249,5.541172582,5.483955316,5.371565877,5.561491246,5.215213745,5.770287311,5.452102598,5.625444616,5.845931487,5.643900215
"ACTR1B",8.922082799,9.077753167,8.690204753,9.014738679,8.983379998,8.967121608,8.992756487,8.830584086,9.020339245,9.047707391,9.100806927,8.76818855,8.777837132,8.938046465,9.045238441,8.995931381
"ACTR1A",9.330986644,9.448774763,9.389180651,9.176864677,9.236925194,9.139792608,9.335686035,9.389880935,9.108197773,9.383760583,9.168352472,9.341295688,9.138249859,9.136748908,8.954143352,9.121529098
"RASGRP1",9.779082003,9.976447868,9.610695203,10.28750644,10.10504281,9.933441874,10.18078093,9.853271462,10.28972501,9.941339151,10.11691693,9.723127803,10.06272127,9.949831245,10.35143705,10.23098404
"DNAL4",6.489199161,6.45477635,6.580450436,6.623106341,6.643079195,6.620144041,6.302754842,6.615880533,6.584147728,6.697745367,6.774858153,6.800277396,6.379856696,6.553170442,6.465018865,6.519710864
"ZNF263",8.022678864,8.185345085,7.966764598,8.242991757,8.208358577,8.215481971,8.06189454,8.093180622,8.328935901,8.393924547,8.216890634,7.957770144,8.139223242,8.243485867,8.235199362,8.132704396
"LRPPRC",7.871732595,8.184777246,8.045226308,8.567054912,8.300375665,8.229773579,8.354977615,8.038356432,8.608358226,8.570869768,8.508822364,7.900318831,8.32408859,8.312046899,8.493722853,8.390241004
"CDH13",3.94321592,3.725825455,3.891564128,3.969697775,3.845138734,3.898232505,3.870794689,3.958809736,4.039817064,4.082091414,3.759887523,3.805759205,3.587076603,3.825589951,3.832222835,3.949159873
"PDIA6",9.458238111,9.745505686,9.465325755,9.883284127,9.720224283,9.454580804,9.699067899,9.431750997,9.908138895,9.74685687,9.649782932,9.327795095,9.551138213,9.477682505,9.711645832,9.585088658
"TRAP1",8.770756186,8.992859765,8.276058297,8.697783677,8.786321491,8.714871225,8.774661869,8.589182945,8.669967614,8.851266962,8.672017049,8.655145328,8.612289679,8.66331661,8.505685456,8.626468281
"OPTN",8.512843912,8.629206367,8.485650417,8.699651332,8.715529105,8.878677565,8.391682588,8.772471822,8.582569368,8.740085072,8.810982449,8.655322453,8.881905267,9.11985682,8.976883226,8.901772448
"BCAP31",11.86842672,11.95255231,11.80331766,11.87490252,11.87817403,11.70174379,11.96054186,11.75124905,11.87567457,11.8001137,11.80993509,11.719894,11.6882386,11.57683974,11.88416921,11.77427551
"CELA3A",5.228580003,5.161922558,5.080895083,4.778545077,4.836378356,4.871009965,5.000716163,4.747088012,4.86288842,4.705733671,4.871800732,5.190684359,4.905299656,5.021747024,4.944990226,4.943398112
"YAF2",5.945439331,6.226338239,6.362606874,6.589600205,6.315575833,6.062239194,6.532812944,6.068967182,6.59309486,6.312663996,6.433145267,6.239362362,5.985304797,6.302385337,6.420348096,6.555942348
"ARFRP1",7.517560624,7.544323775,7.386035723,7.422742241,7.536855444,7.496716558,7.385242546,7.6700775,7.241045385,7.397707269,7.579485076,7.635256511,7.518962223,7.521426954,7.431343262,7.418361557
"CDH15",5.310727291,5.272895239,5.375012199,5.259988241,5.235250368,5.403265797,5.167092654,5.361195939,4.950871304,5.22347269,5.146418889,5.438117207,5.24332233,5.209760144,4.99339919,5.147652088
"TOB1",8.794754331,9.027384464,9.211547208,9.269730463,9.191789008,9.10119013,9.293267634,8.678817603,9.237027909,9.241349426,9.102748249,8.639947771,8.896644217,8.876212722,9.31977452,9.019504045
"AKAP9",6.732638339,6.673528731,6.69076538,6.711125406,6.664818009,6.651480053,6.733105762,6.640893753,6.69285369,6.67317063,6.525718832,6.51283009,6.636825917,6.396807133,6.461214818,6.400008338
"FAM13A",7.327510738,7.356070784,7.355934565,7.193720069,7.212177311,6.925725717,7.116378346,7.113033104,7.124951463,7.156629497,7.269372616,7.017874485,7.009147542,6.909969804,6.966352315,7.098377213
"G3BP1",8.75191208,8.954524038,8.713721737,8.992572385,8.928238608,8.85773611,9.066741036,8.801903987,8.939955711,8.849324464,8.873383583,8.889074612,8.962193589,8.723988148,9.034333458,8.988251495
"SUGP2",7.611079786,7.568958842,7.466383702,7.491344206,7.494293634,7.305341273,7.507375532,7.534365864,7.498210499,7.375477944,7.467912729,7.189979752,7.428059383,7.46225548,7.371969093,7.357870061
"EBI3",5.014437502,5.268361459,4.951713144,4.720325167,4.979854719,5.005009577,4.923583481,4.976399332,4.670285023,4.884224134,4.808630584,5.062038613,4.916911487,4.921965835,4.59572803,4.574353055
"ADGRG2",4.477668435,4.381824726,4.275263289,4.184762199,4.36581138,4.506619626,4.122779496,4.226820318,4.254610816,4.064026433,4.190030115,4.633682394,4.315931754,4.538770178,4.311814362,4.409493842
"MBNL2",5.399108894,5.61519295,5.517498625,5.729399806,5.671188376,5.392718343,5.501132706,5.470602621,5.541984995,5.504113185,5.439720022,5.698188494,5.580242286,5.726086268,5.786991113,5.661955605
"ABI2",6.702790482,6.783425656,6.643734261,6.565384049,6.636360865,6.491521545,6.525304314,6.59541477,6.495258647,6.705858933,6.453280203,6.756191289,6.530365477,6.601426116,6.650072097,6.602941433
"CEBPZ",6.476063864,6.901229949,6.821163218,7.458925652,6.894917284,6.920850851,7.184064743,6.45209518,7.645585611,7.50938656,7.022075159,6.463592667,6.937540733,7.157111735,7.527771425,7.324800217
"PLXNC1",9.094325277,9.107621751,9.545029891,8.902360381,9.011439881,7.931148551,8.919110886,8.993128394,8.919462465,8.077058766,8.717959495,9.725777578,8.900938403,8.660080055,9.038599342,9.029352023
"TRIM28",10.33093908,10.41384205,9.974454204,10.16827427,10.19074638,10.47149631,10.17932166,10.42563371,10.12216171,10.44812012,10.31420999,10.24983109,10.10748082,10.10368601,10.10594742,10.11200072
"AASS",4.662550411,4.598383032,4.541355712,4.449486509,4.285393007,4.409269687,4.286001791,4.488918291,4.430381618,4.736799857,4.305918182,4.698396556,4.413346088,4.38941201,4.345235836,4.343173891
"PDZK1IP1",11.28576551,11.33048993,11.02711413,11.18610776,11.57372894,11.73598875,10.85306559,11.73689222,10.40291528,11.23121424,11.74692636,11.59043976,11.67040967,11.97365045,11.55747705,11.69353279
"ATP6AP2",10.84547879,11.06256312,11.14883349,11.29102882,11.17690022,10.92214327,11.22520626,10.9742092,11.1550578,11.12019438,11.15118011,11.00219899,11.06750401,10.92040335,11.11434141,11.09815309
"CDH17",4.867743077,4.810355446,4.608474707,4.80990282,4.712502058,4.721303626,4.492862937,4.476859415,4.659675397,4.577644877,4.386464261,4.687373453,4.69833661,4.888521665,4.603043514,4.456043879
"FARP1",4.950022633,4.709399196,4.886904706,4.785190755,4.613147111,4.872578877,4.647782654,4.85621559,4.534816734,4.651414229,4.645935044,4.922509816,4.90037808,4.795800711,4.770417277,4.799732761
"LPAR6",6.040820754,6.395717433,6.33064112,8.066626048,7.14008291,6.806835389,7.554287513,6.778893422,8.375830098,7.72451832,7.339362145,6.888276127,7.472259139,7.40734594,8.243696163,8.468509324
"LPCAT3",6.636780795,6.241009091,6.925889601,6.283837289,6.483334726,6.253276599,6.676067735,6.43269073,6.440207049,6.621717464,6.36614623,6.459901407,6.408816587,6.242850794,6.206272766,6.486604657
"CHST4",5.790313114,5.648196392,5.50920815,5.409902299,5.431075873,5.492177859,5.368044685,5.397898762,5.327973801,5.220379273,5.413079398,5.720963076,5.345032639,5.343097154,5.573956525,5.424358735
"SLC25A13",5.643805192,5.956479845,5.737935796,5.800586265,5.8814147,5.91785764,5.989313846,5.512864677,6.07826682,5.965798297,5.800262639,5.408240506,5.634520061,5.800976625,5.482732089,5.576163052
"ZNF197",4.621241862,4.660397545,4.486345507,4.42687956,4.555689529,4.783730673,4.332583828,4.483707677,4.284398028,4.55016468,4.55310512,4.84244753,4.717551009,4.677385105,4.740418454,4.681576576
"SERF2",11.35107584,11.62049679,11.36242981,11.8959248,11.70981951,11.56356201,11.76272777,11.60382886,11.22965205,11.42417347,12.03189433,11.67987016,11.89698743,12.15543724,12.17794032,12.22404196
"CDH18",5.073585951,4.912705193,5.065147374,4.928474358,4.763246159,4.965698986,4.502615167,4.875259111,4.600867807,4.735367426,4.767534613,5.230412231,5.020393078,4.780358569,4.777141303,4.882921147
