""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"TANK",8.378492365,9.006040218,8.805253418,8.730148632,8.831630658,9.217285916,9.005804283,10.78942131,10.62665824,9.628821414,8.928333325,9.266546167,8.137952812,8.96589464,9.056727325,8.821495993
"HDAC6",8.147314472,7.876484606,7.835212944,7.785898151,7.848368282,7.700682187,7.745530117,7.602574774,7.72526093,7.720381777,8.244487889,7.776703422,8.281385194,7.854200176,7.727251689,7.826040193
"HDAC5",8.731068259,8.511092282,8.8055709,8.58346143,8.392063281,8.320827661,8.455612644,8.116020763,8.360935684,8.382305404,8.708386531,8.398363149,8.544293709,8.585401039,8.564597139,8.694937274
"PDCD6IP",10.70603308,10.72573859,10.84457489,10.75955633,10.68039145,10.68822983,10.78484818,10.41312369,10.5172967,10.47073553,10.72006368,10.88627587,10.51316291,10.72942508,10.8244419,10.62311384
"PDCD6",9.215227683,9.426237172,9.641227807,9.706366054,9.579056869,9.850027418,9.502939371,9.757204072,9.608249065,9.5529224,9.157588722,9.639986444,9.141323306,9.452998844,9.729995317,9.615692458
"BCL2L10",4.859017337,4.777399032,4.859208826,5.095523144,5.383310316,4.929429581,5.124960475,5.074772393,5.122407788,5.132007017,5.108350591,4.920819502,5.461203499,4.823499723,5.216575995,4.817422623
"BCL2L11",4.6713796,4.948578464,4.680162831,4.669313796,4.785121814,4.530081148,4.858333219,4.938480559,5.06737083,4.837523093,4.923350999,4.687315076,4.382406609,4.786268324,4.643211227,4.603635398
"SH2B3",10.67724271,10.69582018,10.92791653,10.54161646,10.4349156,10.45890692,10.65671368,10.10720311,10.84840682,10.72257634,10.91383235,10.94755775,10.66105699,10.84039121,10.85448802,10.56612204
"CDH3",5.6718411,5.392915311,5.418126711,5.545377872,5.43782711,5.207776098,5.558483297,5.4230083,5.354891731,5.45975265,5.601253278,5.356783987,6.014715114,5.715618673,5.313373089,5.486752411
"GNE",7.077730184,7.290397347,7.433294857,7.40091789,7.118118996,7.369965682,7.370872073,7.002574473,6.957125839,6.678414592,6.919450383,7.30322993,6.460720002,7.265397773,7.153640987,7.120681674
"HCN4",4.784732045,4.563983551,4.629886946,4.787942449,4.641859643,4.566651427,4.5498451,4.529102237,4.913818388,4.941168068,4.763743505,4.499125963,4.779994069,4.841004403,4.548789236,4.551002344
"INSL5",4.503872625,4.32918308,4.244174481,4.336432284,4.305031359,4.121776219,4.256234018,4.42033955,4.343436611,4.394147903,4.322280793,4.428783457,4.723679487,4.392271394,4.2456127,4.28013535
"FRAT1",10.7934564,10.97108158,10.84459361,10.54035575,10.70521353,10.57511445,10.6483238,11.19346174,11.43590521,11.07603015,10.99392218,10.66565336,10.41576412,10.67096855,10.71325953,11.00730742
"TROAP",5.42623132,5.100356963,5.460225744,5.276840788,5.642375744,5.453421719,5.078391702,5.244730859,5.195829114,5.570640989,5.599835051,5.311692954,5.522782176,5.373508312,5.582302556,5.216996202
"MED16",8.804098743,8.74592424,8.636178348,8.609254912,8.482129889,8.333755021,8.60488704,8.305601249,8.41660329,8.092441713,8.702122339,8.235517011,8.48285317,8.43790079,8.10773618,8.559115269
"PIGK",4.964799795,5.554367815,5.633413381,5.834938485,5.867949565,6.791106132,5.616025402,7.073822472,6.057092804,6.303391938,4.820933715,6.398709359,5.357074453,5.632073488,6.036233093,6.243964588
"CDH4",4.840538298,4.325736404,4.214618157,4.421306803,4.82016838,4.243748291,4.255271356,4.34359252,4.430079827,4.638444475,4.814221184,4.338803432,4.935186679,4.400241501,4.568128673,4.487234613
"CHAF1A",6.625729209,6.678837344,6.524158601,6.488909857,6.560739655,6.473090037,6.481817318,6.257907061,6.475600803,6.562005867,7.012093657,6.671485333,7.157116538,6.789039153,6.704042827,6.75904902
"PARP2",6.488685042,6.63061471,6.887180563,6.826492862,6.507870534,6.958332362,6.555351384,6.075166475,5.962127014,5.962361236,6.273939269,6.792881334,6.27815185,6.492328706,6.591053219,6.629087875
"PARP3",6.745102041,6.545741979,6.736123515,6.78872093,6.668047058,6.649951388,6.459598348,6.557313718,6.785063217,7.061672489,7.232620135,6.959190423,7.198102183,6.848326918,7.020549992,6.920266125
"CDH5",4.603904961,4.440387505,4.415658976,4.540385813,4.733286771,4.467047776,4.684454054,4.133373177,4.442766279,4.453313815,4.410086862,4.741950352,4.869532936,4.702626399,4.640313173,4.330167627
"TOM1L1",3.520835251,3.579031374,3.694753449,3.977667429,3.738319021,3.860784142,3.715904753,3.747938262,3.761262863,3.669371636,3.515450507,3.657403785,3.677568241,3.640738175,3.55565215,3.733088981
"HMGXB4",8.164727239,8.262613673,8.279488744,8.268475069,8.331915575,8.323525727,8.204809254,8.108299409,7.988448347,8.033190164,8.266723234,8.424150638,8.188564294,8.279299962,8.35124634,8.27271515
"TOM1",7.996322412,7.965137398,7.942285778,7.661308467,7.796809138,7.594817188,7.899379739,7.747208846,7.944817895,8.155806742,8.319029249,7.947685437,8.438670234,7.988789858,8.078191721,8.310244333
"SH2D3A",5.909774965,6.116976109,6.011463876,6.224238678,6.282766614,5.966555281,5.965434682,5.492140253,5.264718404,5.742146141,5.773169679,5.95281934,6.084731389,6.043330552,6.190786797,6.005544263
"MAMLD1",4.921194316,4.78770072,5.210141128,5.050044027,4.795028354,4.949263729,4.826807738,4.299292001,4.785471933,5.028247909,5.111460179,5.069560116,5.151839272,4.980254404,4.892917127,5.014546986
"RANBP9",7.807276377,7.845947098,8.097578852,7.921087588,7.745360702,8.023593165,7.967753533,7.757502406,7.770481024,7.627272913,7.294578842,7.96186782,7.43050005,7.785625631,7.821256017,7.556923559
"DNAJB6",9.080985844,8.826930792,9.07448552,8.620376177,8.863623903,8.971210127,8.967514622,9.54249553,9.303343276,8.612575274,8.385512019,8.546532015,8.029500038,8.55167065,8.781316766,8.696821165
"CDH6",3.954234583,3.774589769,3.819171207,3.750897149,3.938896728,3.750228881,3.731228113,3.800012043,3.871196803,3.774362051,3.92762984,3.737137435,4.16710464,3.890298064,3.76953254,3.837130016
"SLC17A4",5.018250997,4.771993239,4.746286617,4.977172506,4.941395739,4.698667637,4.807519302,4.615952479,4.81401438,4.891887666,5.037337437,4.782151131,5.797096725,4.773683841,4.704268491,4.79890368
"SMC4",6.7416513,7.115825444,7.074181885,7.055659583,7.051979542,7.491702611,6.937888806,7.322798777,7.005013034,6.861936296,5.457553798,7.277349251,5.817146528,6.64069578,6.889786365,6.541689762
"GJC1",4.469450486,4.454646567,4.294325058,4.543714648,4.59086081,4.402351345,4.448044654,4.637085974,4.517189188,4.675836112,4.766090083,4.471398375,4.58796155,4.492134123,4.557677822,4.613472913
"AP1M2",6.96075231,6.422025793,6.424555259,6.374894016,6.588169569,6.37239843,6.448422346,6.322170472,6.56660243,6.608480229,6.885969653,6.398524218,7.094723932,6.567664549,6.568556998,6.507958028
"UBA2",9.183865274,9.462629643,9.789696157,10.01021168,9.866125285,10.27403407,9.585986701,9.54820951,9.398745793,9.357597324,8.415185918,10.0437534,8.727672975,9.554058961,9.691021089,9.564875889
"SAE1",9.217705488,9.304031587,9.424340813,9.341695627,9.343293947,9.470157089,9.180441916,8.964222357,8.830448628,8.944621022,9.082605813,9.399960117,8.938151168,9.203833366,9.306517538,9.417098475
"ABCC5",9.091800495,8.73698867,8.864059411,8.453032316,8.151753074,8.561243957,8.81650001,8.155799594,7.329872787,7.355232173,8.358375779,8.283804197,8.172347064,8.320470624,8.468397368,8.61964155
"ABCB6",5.927754492,5.647888451,5.848434152,5.559208778,5.672366521,5.79969001,6.060051957,5.776031597,5.542700078,5.890154648,6.548774575,5.806587562,6.182950637,5.712972371,5.677646692,6.062394263
"DNM1L",6.342376259,6.707128955,6.954654931,6.830272959,6.874729742,7.201400768,6.708412341,7.066276279,7.028722447,6.867488268,6.684274465,7.228294256,6.768907724,6.944668083,7.106237356,6.645956032
"CDH7",4.869625119,4.700977277,4.794010582,4.960949269,4.891557432,4.607206706,4.738849063,4.500126573,4.726292036,4.77651155,4.918989547,4.70825595,4.983568417,4.970603106,4.798040402,4.591062715
"ABCC9",3.955115213,3.840778278,3.821708824,3.958538127,3.862465818,3.83455642,4.04910755,3.914497556,3.975293381,3.919153218,3.983017,3.726918459,3.994540214,3.842962926,3.760626991,3.836203607
"ABCF2",7.228657298,7.249314744,7.33966313,7.362315894,7.228072605,7.289704191,7.254798345,6.674154036,6.895770547,7.015782089,7.303698925,7.260733475,7.157679988,7.34810361,7.349165355,7.269637087
"NR1H3",5.672395027,5.59090566,5.524287277,5.538927209,5.562631618,5.632396038,5.67262094,5.371346682,5.632646535,5.605607742,6.328574587,5.853450055,6.014513215,5.895810651,5.703141136,5.984052404
"SCAMP2",9.76701716,9.702322973,9.620320465,9.733052118,9.943827818,9.398053752,9.567847315,9.374190132,9.611103105,9.850927869,10.18804577,9.827828925,10.13223692,9.908864707,10.06239597,9.913741008
"SCAMP3",9.628885143,9.302341656,9.502522107,9.58247837,9.488497847,9.412337193,9.349549633,8.611684629,8.987826927,9.250812397,9.643122897,9.41916263,9.831768931,9.525452216,9.554171404,9.494413846
"RWDD2B",6.854561754,7.145145558,6.906464213,7.112700961,7.034766427,7.172186242,6.945124745,6.718428384,6.787438948,6.862687923,7.333022263,7.272441797,7.259878087,7.050530591,7.400970796,7.443386712
"CDH8",4.810053668,4.647860942,4.256980847,4.812072918,4.510096391,4.509165451,4.646842333,5.130111289,4.697696741,4.559290812,4.675865278,4.523759614,5.036847502,4.507815098,4.728115205,4.719916388
"DPP3",7.476639197,7.55134961,7.555595573,7.30468065,7.264236027,7.316880933,7.579913096,7.069504828,7.335930278,7.415391872,7.978841924,7.681149902,7.424296747,7.537095159,7.446966965,7.681567782
"SNUPN",7.8544801,7.997592999,8.220078913,8.232273817,8.260432372,8.252142225,8.104792778,8.208874329,8.022790731,8.225757438,7.999823627,8.336358456,8.308880683,8.257627738,8.433927311,8.24153849
"HUWE1",7.762976186,7.583195303,7.574297977,7.692295283,7.505428688,7.404049868,7.804474382,7.014692603,7.465401069,7.425048161,7.865658038,7.442093007,7.682778931,7.735495767,7.682761698,7.611438356
"PTPRU",7.118484974,6.982067791,6.838012262,6.817877119,6.982246361,6.825266355,6.871924394,6.777600636,6.872862872,7.226895683,7.187764943,6.732357847,7.449699035,7.040196548,7.112850636,6.902637782
"TSPAN32",9.196653738,8.895272867,8.926524916,9.038000968,8.52591065,8.819628614,8.762127313,8.204883559,8.29395405,8.573017694,9.074844022,8.87882815,9.103122962,8.742885222,8.695679063,8.945326378
"TSSC4",7.834755422,7.850722356,7.748422095,7.790308513,7.871980329,7.832006087,7.709313851,7.608066724,7.675986298,7.911095292,7.948865263,7.591282273,7.935084066,7.834437044,7.519776826,7.920877831
"CDH9",4.198485874,3.685727196,3.826643708,3.602695388,3.643151326,3.57996429,3.816713474,3.816549471,3.730735115,4.251187653,3.70989287,3.638642977,4.223637068,3.703659858,3.908273565,3.678741596
"USH1C",5.233622307,5.185093306,5.015716579,5.116020461,5.001022802,5.180039848,5.073339029,5.113159217,5.277848784,5.441783937,5.568851782,5.242337724,5.380365671,5.289755169,5.240497995,5.25689398
"PQBP1",8.347908264,8.551745476,8.727836559,8.819101676,8.508935533,8.819635521,8.822634053,8.651371993,8.665098757,8.595018553,8.827671016,8.767378356,8.385841231,8.709875327,8.783782049,8.727143905
"EDIL3",4.099352196,3.915098581,3.975467708,3.882446196,4.13330035,3.987369544,4.089454679,3.975075038,3.951206089,4.031716803,4.166234147,3.918518674,4.386498095,4.130852682,4.068043211,4.072001689
"CERT1",8.641232048,9.729910157,9.000034649,9.554983621,9.457634498,9.357099373,9.473975073,9.750829153,9.664174349,9.688187159,9.518591169,9.420192874,9.167100988,9.357731256,9.463920684,9.574946008
"KCNK7",6.620172548,6.049918134,6.161019213,6.130585166,5.886939812,5.887097146,6.007924124,6.178626905,6.298949188,6.141458933,6.062980555,6.236644529,6.390810813,6.22195513,6.166976712,6.415642778
"CDH10",4.541664965,4.388265082,4.515486941,4.328688102,4.464956388,4.32307811,4.281487395,4.053518001,4.349132763,4.442561145,4.577076124,4.427115026,5.047453633,4.600218421,4.579592159,4.45532765
"UST",4.841022759,4.57825364,4.66414104,4.633079727,4.664281609,4.769484685,4.612670002,4.557391478,4.504914986,4.543507298,4.463225311,4.658440645,4.518123249,4.439986525,4.61158345,4.517165281
"ARPC5",12.17699379,12.37183491,12.50389356,12.38272458,12.35400801,12.43064089,12.39854689,12.62856765,12.53538992,12.45679406,11.97981105,12.52367302,11.83088213,12.29167754,12.50790468,12.30259603
"ARPC4",10.00723491,10.40387014,10.13459695,10.25810434,10.39573901,10.26379468,10.22571506,9.775575278,10.06926773,10.46382615,10.49631706,10.19111406,10.14814112,10.29778265,10.30078698,10.37023469
"ARPC1B",12.95562108,13.06969118,13.07219394,13.00708527,12.86997285,13.07006339,13.01192499,12.80025965,12.93639956,13.0838438,13.14420262,13.14980819,12.98566021,13.01167411,13.02056827,13.18622478
"ACTR3",11.24130022,11.56514092,11.78691268,11.77331477,11.71617817,12.09800796,11.56201509,12.2105432,11.93647071,11.8136128,11.02086408,11.90592243,10.88130513,11.43199159,11.70183338,11.55105714
"ACTR2",10.68777796,11.44930152,11.31349331,11.44967582,11.07620606,11.48166247,11.43829049,11.27223957,11.05373349,10.9872267,10.44894634,11.27858026,10.34111602,11.04188612,11.08760044,10.99569327
"TSPAN5",10.28377245,11.07760317,9.914503941,10.05139073,11.40398132,11.35611552,10.99237166,10.9388252,10.93067056,10.90603752,11.01114238,10.04894181,10.2623348,11.17964099,9.952888853,9.729335982
"TSPAN3",7.582144037,7.934252882,8.063657577,8.36133454,8.191278586,8.472779501,7.806094369,7.60561626,7.538339763,7.424501428,7.27292463,8.022234696,7.297255347,7.731899394,7.902533426,7.560777784
"CDH11",4.029201539,3.845052703,3.900004255,3.851600997,4.015938619,3.851959948,4.039794801,3.950202044,3.907266846,3.987036411,4.186178472,3.811629899,4.212530874,3.998833988,3.931882227,3.989764291
"ADA",8.92657061,8.706711611,9.021691247,8.847985687,8.944704663,9.007892453,8.743948779,8.23425135,8.194590774,8.438300433,9.461228993,9.303397617,9.229190446,9.402421244,9.504640096,9.245339563
"TSPAN2",5.225803549,5.508791439,5.522543437,5.082813683,5.172146827,5.294292868,5.20908487,7.606858248,8.757421121,6.102559485,5.122276112,4.930357849,4.866960768,4.943926829,5.073388098,5.097474347
"NUBP2",9.125162888,9.201943824,9.176455766,9.333792652,9.249592178,9.219066351,9.026318921,8.79265888,8.681744345,8.98030222,8.766958686,9.09052243,9.226628148,9.131180916,9.089382662,9.21237284
"TSFM",7.603219213,7.697457984,7.887696401,7.721895268,7.925051493,7.783949563,7.714592343,7.33005314,7.575652827,7.773085966,7.965004247,7.872225926,7.802977723,7.842533283,7.98029549,7.812160859
"TSPAN1",6.497491257,6.073287606,5.958968966,6.106603227,6.226927328,6.183174594,6.167239566,5.856495187,6.107438931,6.311200303,6.573214931,6.264607483,6.523967147,6.235095143,6.087853528,6.108662191
"PPIF",8.907389863,9.080162369,9.000820264,8.732950445,8.843520936,8.687095072,8.950459922,8.609250414,8.960554101,9.169271332,9.057324518,8.975274135,8.752065722,8.912004751,8.910678462,9.128396366
"CTDSP2",9.813028014,9.704857922,9.520211277,9.262665321,9.745284312,9.653423821,9.889255123,9.597133769,9.662935735,9.687905811,9.955978512,9.135439784,9.482859458,9.458624906,9.261308077,9.226404824
"TRIM10",5.446974728,5.385590351,5.239724017,5.182152222,5.670374009,5.522512104,5.478402775,5.785101398,5.599912724,5.681447225,5.763239425,5.306274251,5.73168244,5.803228812,5.52398398,5.364056276
"ARPC2",12.59014527,12.77324075,12.9274571,12.89758529,12.7862238,13.10206796,12.77317383,13.00251945,12.68826207,12.76133331,12.76050393,12.86354515,12.41739666,12.75247807,12.8556688,12.99434628
"CDH12",3.498772955,3.667881462,3.526851564,3.534932527,3.738717762,3.579579026,3.649536612,3.638807292,3.92984446,3.457450156,3.633012908,3.459370197,3.651589044,3.495250106,3.592484204,3.405191773
"SGK2",4.228483924,4.353674881,4.573751361,4.622360688,4.852797781,4.629718691,4.40158491,4.48613646,4.600781848,4.730585049,5.069208414,4.488521738,4.58490631,4.745906827,4.626845689,4.668873257
"RAD50",5.564426675,5.836368533,5.984398539,6.033043981,5.319715428,5.995773514,5.622013582,5.637372409,5.477784914,5.323058381,5.363260417,6.179460388,5.386491545,5.827148673,5.922476673,5.729269052
"KIF20A",4.293999916,3.990701204,4.120776929,3.935919262,3.885799646,3.80598734,3.947417365,3.968430172,4.074958447,3.986151436,4.175800653,3.975060095,4.003208273,3.911380142,3.975482492,4.153020867
"PREB",8.827980788,8.766618576,8.991278694,8.928995517,8.93852963,8.907590826,8.741755231,8.618635353,8.641453147,8.581630667,8.90751315,9.023980608,8.861288138,8.829727266,9.014473984,8.92048212
"HIPK3",5.660171286,5.80375637,5.861440952,5.902004754,5.610334668,5.751444429,6.171301036,6.855273271,6.497210656,5.889153902,5.409999323,5.633887126,5.702159331,5.683799689,5.556334827,5.29002747
"FEM1B",5.662184065,5.556817845,5.46104442,5.174681084,5.579962989,5.551542043,5.323112848,5.613184601,5.729773159,5.697881521,5.414962361,5.587104519,5.936313597,5.654346887,5.694622238,5.398163067
"ACTR1B",8.849241404,8.807931303,8.968280877,8.960635461,9.2097892,8.915684068,8.824411149,8.394575079,8.339646018,8.570534341,8.707281219,8.903600663,8.824786616,8.898337728,9.070421811,8.858876286
"ACTR1A",9.216553845,9.076262904,9.290410083,8.991489185,9.103186188,9.041017627,9.267582849,9.002867703,9.22012079,9.287265259,9.606541162,9.165450496,9.181319725,9.191496552,9.198201724,9.23947933
"RASGRP1",10.01806318,10.33780447,10.46265567,10.74585815,10.24906141,10.66967198,10.35636357,9.772142118,9.137750711,9.357608524,8.531287991,10.23811207,9.312060953,10.04223805,10.00698848,9.772111749
"DNAL4",6.63626771,6.44475227,6.487217876,6.502201256,6.506897179,6.401367799,6.204018704,6.10399066,6.280448169,6.164289142,6.503586068,6.370998651,6.478044227,6.396160501,6.507857801,6.465961483
"ZNF263",7.967663851,8.16874429,8.157274939,8.165520972,8.049626493,8.303334133,8.145555011,7.917178691,7.764252056,7.847204045,7.771997715,8.171729323,7.771673349,8.114316234,7.940894028,8.125833032
"LRPPRC",8.167849438,8.499235913,8.665930777,8.733751754,8.475638448,8.89560384,8.424922462,8.262030824,7.926706566,7.940461797,7.481630008,8.584298704,7.555480167,8.176005674,8.34687076,8.258622593
"CDH13",3.818611455,3.95019474,3.688426722,3.7433764,3.670520607,3.771456557,3.79626692,4.159807084,4.00034758,3.876374291,3.836659146,3.499917668,3.952678698,3.743937652,3.788727223,3.843364827
"PDIA6",9.243429103,9.482930593,9.668661472,9.737408343,9.58154133,9.786912359,9.620431447,9.955010064,10.00795232,9.796295802,9.7019625,9.949532601,9.342085597,9.590416707,9.636789159,9.579696498
"TRAP1",8.676775782,8.540683168,8.755314011,8.887473525,9.056230592,8.624652811,8.525531543,7.681885008,7.624946149,8.060528,8.551314732,8.732210534,8.968403844,8.636713619,8.603811428,8.626367001
"OPTN",8.875327029,9.087040446,8.970599512,8.782178659,9.323168471,9.620961231,9.257288175,9.351966933,9.205481509,9.08693436,8.514308204,9.100710828,9.12133731,9.384669184,9.003198646,8.624324232
"BCAP31",11.86502398,11.76236431,11.92293108,11.95054437,11.67928373,11.7796857,11.78692503,11.48884396,11.51455442,11.53012749,11.750082,11.80784999,11.63390181,11.79464736,11.87286332,11.7931776
"CELA3A",4.964157582,4.827519726,4.980171761,5.01691085,4.912629116,4.652595709,4.801960905,4.744568832,5.063321192,4.745965425,5.273336575,4.862796934,5.370365494,5.146735559,4.890728365,4.917805667
"YAF2",5.998924313,6.230704975,6.371037957,6.404054335,6.303038099,6.380392939,5.999699991,6.365508826,6.064149524,6.089326381,5.527762522,6.28542713,6.275211621,6.010495176,6.238892499,6.032708018
"ARFRP1",7.541495885,7.516712394,7.393913804,7.447139328,7.50110475,7.343468476,7.596854438,7.074561831,7.277976934,7.568983848,7.797414138,7.28758454,7.5688537,7.543118344,7.510626454,7.319922619
"CDH15",5.659433827,5.196371384,5.224247483,5.215589919,5.259908054,5.062948897,5.142531489,5.134957276,5.365385281,5.524073227,5.572168869,5.101009352,5.802784723,5.221744292,5.274581042,5.203644848
"TOB1",9.179528415,9.544004335,9.335779023,9.350707096,9.163691198,9.372657636,9.189331454,9.134633809,9.059611978,8.382453468,7.921767367,9.261388342,8.216637156,9.006639831,8.980589283,8.584954818
"AKAP9",6.638645521,6.786499429,6.923549625,6.762809415,6.627838649,6.759991985,6.744429469,6.651096821,6.557580533,6.389589786,6.463542682,6.746392903,6.50561479,6.621243527,6.709121812,6.756293546
"FAM13A",7.117100463,7.649677641,6.998752489,7.020409706,6.938539486,6.856357393,6.823141575,7.575723723,7.519809202,6.909271128,6.97679291,7.225570603,6.96461432,7.450372433,7.224802544,7.230987652
"G3BP1",8.882638662,9.008994293,9.049722923,9.361297293,8.999511841,9.133566008,8.973799997,8.462705619,8.470541418,8.673569923,8.33266698,9.06581025,8.679277047,8.98037094,9.002411394,8.887364759
"SUGP2",7.416323987,7.569972119,7.603144245,7.523970713,7.369489637,7.555938047,7.556301438,6.940433928,6.898774308,7.033574614,7.675863325,7.450397034,7.248931275,7.56229577,7.437394848,7.455531718
"EBI3",5.180272942,4.669217749,4.919035258,4.845518103,4.869193731,4.668581187,4.819741715,4.928651642,4.722241829,4.922686974,5.129100459,4.547028701,5.293670499,4.989022082,5.041875585,4.590076897
"ADGRG2",4.318596745,4.056137042,4.185668855,4.482327537,4.636790506,4.374705044,4.260035159,4.454853009,4.331612491,4.452821476,4.292981782,4.374040133,4.397774343,4.185474151,4.506895941,4.377779204
"MBNL2",5.332337786,5.866073961,5.592085548,5.773680833,5.78235357,5.711646473,5.788206892,5.650887684,5.275507522,5.272690072,5.30179094,5.650746248,5.521794078,5.39929072,5.421976759,5.338059375
"ABI2",6.575121517,6.436734498,6.661209836,6.605905171,6.512623531,6.557173735,6.629174146,6.462865238,6.588419547,6.430369288,6.755445406,6.331431653,6.954021683,6.532141557,6.584427484,6.613785987
"CEBPZ",6.521292213,7.250722465,7.45796856,8.020463271,7.399300384,8.333516501,7.457122545,8.126958721,7.687115456,7.634648562,6.446493279,7.978907444,6.694743769,7.046407329,7.371059165,7.408971324
"PLXNC1",8.348167599,9.496585297,8.836862662,8.788813672,8.737940615,8.646484892,9.368531365,9.404960951,9.263047082,9.292286661,9.09287754,8.730756669,8.136499336,8.91699144,8.696391157,8.579228899
"TRIM28",10.51623811,10.16979079,10.36641777,10.38578225,10.17858931,10.05555494,10.09081829,9.208929891,9.331925852,9.475240474,9.992683288,10.05587991,10.19648341,10.09580599,9.940765871,10.20864503
"AASS",4.369872299,4.417249209,4.481615738,4.266735829,4.135452456,4.4633052,4.567056942,4.264654325,4.684044282,4.809470988,4.340272431,4.471933194,4.773478007,4.361848714,4.79899074,4.321447006
"PDZK1IP1",11.06450222,11.19085142,10.57142215,9.943717772,11.85287646,11.68070802,11.25729001,11.23972428,11.16567259,11.16447159,11.3076666,10.17661453,10.77757274,11.31178229,10.36347884,9.23521006
"ATP6AP2",10.82672882,11.10075015,11.19174035,11.05491273,10.96560099,11.221425,11.13058765,11.2031538,11.02741754,10.82281241,10.41186858,10.98977531,10.34344982,10.75139694,10.83417814,10.61892791
"CDH17",4.926347409,4.648353854,4.523482279,4.799836777,4.737449042,4.550028922,4.498970867,4.597093517,4.632623822,4.702114216,4.809118029,4.444028836,4.958964061,4.60336483,4.671987143,4.898150701
"FARP1",4.859322092,4.649969015,4.792837003,4.678359087,4.888769404,4.705599937,4.670439918,4.757806901,4.784077208,4.974279134,5.053671843,4.672831578,5.139016608,4.87194962,4.818117042,4.793850392
"LPAR6",6.321299498,6.770852565,7.314365448,7.822950982,7.451121767,8.968934296,7.300598628,9.836191733,9.210078913,9.213403056,6.635487534,9.274891705,6.933287133,7.481365058,8.342534371,8.122958927
"LPCAT3",6.649619693,6.618627795,6.646213826,6.597898779,6.51536288,6.511634305,6.549560326,6.563689115,6.785861676,6.767446177,6.880541628,6.73635326,6.86537086,6.714383902,6.755047425,6.707083881
"CHST4",5.437917413,5.153209916,5.403199847,5.175538569,5.319140904,5.138073676,5.329379386,5.332387877,5.461099286,5.433174554,5.700640442,5.283172284,5.706960129,5.481065271,5.179002937,5.591879769
"SLC25A13",6.040750833,6.120223392,6.075336531,5.934040573,5.559908195,5.882971954,5.848371331,5.727426943,6.199705652,5.757441981,5.897814759,6.175224066,5.617204777,5.667441794,5.843580605,5.532052768
"ZNF197",4.937570203,4.508565279,4.571968116,4.614293439,4.60355343,4.481581262,4.619689707,4.656833349,4.756905066,5.128091512,4.613574827,4.517910061,4.835855546,4.624539325,4.698974647,4.748443667
"SERF2",11.82554573,11.90023953,11.70038817,11.64752488,12.33557552,12.42220793,12.2368518,12.01869082,11.75539944,12.19994997,11.93520304,11.43780538,11.60958044,12.08504951,11.8479797,11.62587232
"CDH18",4.990901205,4.649116364,4.787056642,4.730717968,4.572541812,4.670877372,4.899705114,4.62627962,4.645257192,4.934088107,4.894864816,4.870071367,5.022879853,4.890892381,4.722678454,4.734111513
