""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"TSPAN32",8.203733096,8.948842439,8.427268999,8.912370284,8.845633317,8.837461692,8.896937452,8.75283894,8.632167167,8.853150857,9.025314893,8.530438561,8.904997627,8.795214161,8.465578019,8.695269102
"TSSC4",7.003263686,7.866199627,7.702766977,7.917474443,8.07715287,7.943053107,7.889820908,7.980350624,7.859625629,7.997588118,7.79354498,7.729610829,7.866125907,7.921299497,7.862772968,8.180975595
"CDH9",3.739448686,3.733227869,3.563457278,3.457835701,3.551049447,3.595454424,3.806811289,3.422491805,3.707430491,3.552238598,3.492200167,3.970159496,3.562148249,3.713872823,3.631095125,3.818976542
"USH1C",4.884805578,5.183393717,4.910128196,5.15310894,5.05430285,5.384214293,5.225895466,5.267374591,4.967825797,4.887336617,4.790837428,5.372971795,5.350537399,4.930832596,4.835506121,5.038518426
"PQBP1",8.158453736,8.706976174,8.674072487,8.795911775,8.853248247,8.578638225,8.728262353,8.749043823,8.664392462,8.876593254,8.797511758,8.647708826,8.57871857,8.643977371,8.651637018,8.829688036
"EDIL3",4.207848771,3.965873634,3.808625784,3.981751257,3.960827389,4.290404652,3.970883142,4.010427167,4.096602118,3.826962852,3.763984511,4.059588713,4.100169121,3.944964855,3.911365336,3.99220633
"CERT1",8.816039201,9.060384621,8.730194916,9.08641078,9.313917659,9.111327867,9.056175957,9.270476297,8.936386896,9.172397557,9.265276556,9.150404586,9.203864125,9.227082075,9.388191967,9.290266522
"KCNK7",5.962463493,6.249333372,6.265912907,6.00720317,6.046372938,6.521024878,6.251733286,6.307092115,6.015565906,6.065576799,5.890386688,6.115688987,6.239670376,5.961212393,6.239559028,6.107991903
"CDH10",4.486769636,4.252888044,4.212502921,4.2020401,4.27667122,4.517547616,4.36729176,4.440077539,4.187943412,4.112721937,4.138535613,4.526418253,4.63008719,4.380711963,4.387645287,4.194153763
"UST",5.702425379,4.70802998,4.794438812,4.694032394,4.816670197,4.54848708,4.633574265,4.619005531,4.887756562,4.929064699,5.193526691,4.691279403,4.767652458,4.734102053,4.818599903,4.834304498
"ARPC5",13.02102651,12.50622586,12.64919068,12.57372304,12.53332407,12.3773463,12.4112584,12.3906795,12.61292261,12.48529387,12.40945929,12.48857609,12.47504696,12.51738451,12.57643116,12.48066794
"ARPC4",7.862890097,10.340768,10.14126535,10.18064508,10.31940208,10.38214504,10.14300978,10.34267771,10.2230853,10.22007964,9.646971797,10.1514087,10.41869138,10.4010985,10.24902136,10.34936478
"ARPC1B",11.64392644,13.20212486,13.16497308,13.15609091,13.16299688,13.19096236,13.1314617,13.03058238,13.20816836,13.1894414,13.066766,13.05106279,13.01016121,13.14925901,13.15161484,13.13346282
"ACTR3",12.31038481,11.51527299,11.88011535,11.68272881,11.6570731,11.451003,11.63588651,11.45012777,11.88510132,11.84228318,12.04474988,11.57470318,11.59745896,11.71826825,11.87991956,11.62786938
"ACTR2",11.25718219,11.40763952,11.47703478,11.49057698,11.30650311,11.10790589,11.28796705,11.17029564,11.32206576,11.38644125,11.43279935,11.30767427,11.20934618,11.332463,11.39767877,11.23340399
"TSPAN5",9.124566286,10.21586078,10.29330728,10.15988143,10.59236323,10.02430311,9.9461971,11.00900974,9.995888497,9.935160737,9.452229232,10.78252848,10.94423683,10.83601573,10.48883535,10.62897815
"TSPAN3",8.630054793,7.925685955,7.907674351,7.97365995,8.117062786,7.566758247,7.908047908,7.8625462,8.1259272,8.247949613,8.491590277,7.802522787,7.95136071,8.034419489,8.138961638,8.175488846
"CDH11",3.867914099,3.790714214,3.861278847,3.87685877,3.835283654,3.953201528,4.075795905,3.871189232,3.957871618,3.805348694,3.83157464,3.995078186,3.801381341,3.900019854,3.880316988,3.826026746
"ADA",9.076550443,8.79463891,8.798553566,8.864858208,9.038510057,8.659400194,8.795236728,8.839108868,8.97606456,9.0684152,8.886188405,8.718136744,8.93046511,8.761421268,8.825786344,8.987836126
"TSPAN2",6.018394722,4.985706709,5.390741903,5.129958386,5.023182787,5.213479903,5.193247455,4.688099439,5.325258456,5.133840621,5.273124791,4.842309387,5.413982167,5.330340233,5.654174973,5.171221945
"NUBP2",8.547003316,9.125920229,9.102730138,9.188694177,9.420477232,9.210253868,9.27358854,9.197203845,9.239729294,9.440999452,9.269173617,9.036727365,9.101784387,9.278995383,9.113828958,9.386156593
"TSFM",8.199856071,7.711609056,7.639722298,7.911494818,7.832953713,7.771779557,7.670638623,7.771025316,7.794135132,7.795322149,7.904383945,7.87099007,7.912107049,7.76835704,7.830061722,7.935899077
"TSPAN1",6.078807652,6.012648766,5.92632408,5.85668625,6.152728543,6.18787763,6.068869278,6.065012234,6.038631817,5.906686578,5.944261088,6.081519466,6.253126965,6.148617018,5.950361427,5.853944944
"PPIF",9.358846539,9.556748177,9.713409313,9.527736504,9.476695958,9.765323292,9.542224218,9.485300803,9.529850005,9.481742985,9.106655291,9.481380504,9.510061631,9.563791265,9.597458347,9.510706176
"CTDSP2",9.630607832,9.491591707,9.312470817,9.413522405,9.511809782,9.504041311,9.432862029,9.752141221,9.312277452,9.265848798,8.974522201,9.587259559,9.713493173,9.704778434,9.658868455,9.654423915
"TRIM10",5.195858343,5.265070619,5.250525121,5.295398174,5.394101041,5.42960018,5.204903298,5.568559956,5.247201487,5.211040327,5.063336665,5.614582512,5.596549296,5.443625311,5.299886255,5.474878581
"ARPC2",13.00489241,12.77678069,12.86006367,12.90402399,12.79593403,12.77229938,12.75776986,12.78868894,12.94288828,13.03380967,13.05929709,12.82076419,12.73921095,12.93875147,12.88169822,12.91166531
"CDH12",4.119734339,3.600825423,3.535856337,3.538523414,3.662587619,3.607290768,3.735160013,3.58379504,3.552812436,3.72660616,3.364169521,3.74426978,3.480415293,3.708775952,3.461663144,3.524289379
"SGK2",4.271869709,4.369396057,4.731134925,4.252023273,4.44459179,4.278626239,4.636806882,4.974296315,4.606509241,4.37876149,4.514035413,4.734912901,4.674633023,4.52711952,4.385003107,4.57175511
"RAD50",6.34106369,5.793050514,5.842802081,5.935611583,6.060144838,5.634311535,5.648102783,5.514969576,5.916364832,5.978117635,6.424199644,5.65081328,5.675524238,5.985351729,5.885646389,5.760980164
"KIF20A",4.818723035,4.078329437,4.00702629,4.128792131,4.072077789,4.027945254,4.166206178,4.372569332,4.290601877,4.046226183,4.075194516,4.132577577,3.914899972,4.095104484,3.848613734,4.089319536
"PREB",9.145791923,8.929168491,8.828373769,8.97735968,9.001149747,8.965807139,8.905666428,8.812393072,8.97335287,9.08276892,9.171665779,8.892840059,8.880595566,8.891239457,8.9382094,8.980436602
"HIPK3",5.610077425,6.188990859,6.020547754,5.839747075,5.810237283,5.922623872,5.877192506,5.552388361,5.794188822,5.731248742,5.315761493,5.880526712,6.004646551,6.005335544,6.014416424,5.976984947
"FEM1B",5.950014614,5.266645626,5.422439797,5.34514008,5.471840443,5.690076674,5.48873501,5.180262516,5.700485731,5.588117406,5.40690621,5.541557628,5.640671212,5.665396177,5.493248708,5.574019426
"ACTR1B",8.237598588,9.077136084,8.914479733,9.02387287,9.016670436,8.937156568,8.9009616,8.985468108,9.044730246,9.055688841,9.253335681,9.065748833,9.077159676,8.968064437,8.99079694,9.105446004
"ACTR1A",8.352522584,9.33046827,9.317837258,9.30908663,9.328534404,9.338980624,9.409964398,9.385781201,9.351424091,9.320920943,8.934621109,9.216252832,9.254965143,9.383423245,9.430934307,9.47263808
"RASGRP1",10.69183821,10.05075085,10.19450906,10.30424567,10.25721887,9.923030194,10.38518915,9.949571971,10.03473581,10.34552312,10.73011874,9.884682963,9.967008661,10.03837983,9.974864276,10.15056804
"DNAL4",6.104108261,6.609922711,6.653816694,6.449130272,6.653083226,6.800903963,6.379501059,6.533681808,6.704099868,6.701635791,6.641849984,6.613299153,6.536022702,6.752767654,6.681820046,6.730284138
"ZNF263",8.892495286,8.158337398,8.285426952,8.268465774,8.357018874,7.97733664,8.161087829,8.048309499,8.238067555,8.377248092,8.559234027,7.919627974,8.050942337,8.243753963,8.325790955,8.339814121
"LRPPRC",9.07781098,8.33065698,8.564590412,8.504590798,8.422325712,8.100482283,8.490482873,8.083001598,8.486752652,8.640454627,9.077109292,8.124164263,8.187748311,8.42133974,8.451809892,8.370806538
"CDH13",3.974449961,3.729570396,3.558176693,4.232206938,3.731256237,4.257550075,3.843145663,4.32263391,3.635290021,3.811345103,3.77197811,3.708663628,3.784999036,3.887146397,4.01205602,4.126265306
"PDIA6",10.09898349,9.554381294,9.62879013,9.788189183,9.710292351,9.347539608,9.613289232,9.466233775,9.748963784,9.772579612,9.836392807,9.441739032,9.480649397,9.622391408,9.670001025,9.655982837
"TRAP1",8.8343958,8.23169679,8.225703465,8.476738907,8.469840995,8.213605958,8.410133502,8.109349041,8.32649142,8.509575076,8.534269374,8.125696132,8.251449698,8.289363802,8.230039299,8.460496219
"OPTN",9.487732951,8.592856871,8.799304575,8.682025067,8.842797549,8.40500903,8.640890157,8.753985201,8.607321705,8.759533874,8.879661548,8.792982384,8.938874437,8.918332268,8.811280494,8.854058001
"BCAP31",11.06130223,11.90152492,11.82000456,11.95930034,12.00389758,11.87668024,11.99541946,11.87097673,11.92770801,11.98864767,11.96218029,11.87430117,11.79958901,11.7774449,11.9308243,11.95228508
"CELA3A",4.573022488,4.696756004,4.70701275,4.815306817,4.789724665,4.702608092,4.744144252,4.970848796,4.602323384,4.658945537,4.600850955,5.349269008,4.876932456,4.620610331,4.692441026,4.770391955
"YAF2",7.77541129,6.323911264,6.579422002,6.475975278,6.336450308,6.184712366,6.361744239,5.905004019,6.436251803,6.608968274,6.645253295,6.490755816,6.364678359,6.470307116,6.444088574,6.753423473
"ARFRP1",6.338757157,7.607448463,7.244899969,7.434623677,7.513050955,7.313438159,7.400299773,7.533486667,7.331306042,7.501250417,7.360543613,7.268339147,7.666715079,7.568598443,7.361778826,7.637923484
"CDH15",5.095687702,5.182388436,5.096045867,5.009200788,5.121846888,5.47161421,5.229666068,5.42745329,5.034536567,5.093578359,5.031280366,5.293615005,5.201985822,4.991962295,4.954561986,5.013047505
"TOB1",10.20732133,9.39392717,9.71533376,9.526978858,9.569453233,9.188566836,9.520858954,9.187766944,9.591758364,9.45075923,9.774847385,9.237441142,9.331463849,9.451385554,9.483616824,9.530685948
"AKAP9",7.194355528,6.676463817,6.797910377,6.862382904,6.666679341,6.570987362,6.786433376,6.534885112,6.623527548,6.673150941,6.767675338,6.788332751,6.513975069,6.687025608,6.592476791,6.562541923
"FAM13A",8.088772864,7.332635837,7.623972572,7.429153875,7.297807284,7.133435183,7.317687459,7.025183391,7.222022292,7.446474348,7.700290925,7.023017652,7.258013102,7.396669811,7.449714699,7.446699923
"G3BP1",9.219189501,8.965599514,8.972858551,9.036790602,9.134466389,8.857719529,8.940707142,8.921413297,8.936894996,9.057392309,9.014163312,8.636232463,8.957873021,8.858222887,8.829184209,8.891945896
"SUGP2",6.945200638,7.432862618,7.339218153,7.578655459,7.421804319,7.339839822,7.381918504,7.420995377,7.395047702,7.550272353,7.782772758,7.353290022,7.339129482,7.436864052,7.342787954,7.441267168
"EBI3",4.707010316,4.621552529,4.493433464,4.78835748,4.5624561,5.270055177,4.838155919,5.100799996,4.772826772,4.639263067,4.328139355,4.749605095,4.860699323,4.538975089,4.701912899,4.980454714
"ADGRG2",4.503420592,4.217681928,4.156890136,4.257645802,4.307062605,4.21458403,4.348835376,4.17939686,4.185903713,4.225119468,4.000914541,4.573919637,4.256745896,4.19540484,4.259232571,4.120693256
"MBNL2",5.743243296,5.616244721,5.593412041,5.662378443,5.799679067,5.368083924,5.555222199,5.239468328,5.4959139,5.786092642,5.676256411,5.682795053,5.396734982,5.599015819,5.426934797,5.738256519
"ABI2",6.825049688,6.683689525,6.545071547,6.58569473,6.544686957,6.795052216,6.699433622,6.745832283,6.531495345,6.392454214,6.360931619,6.760862672,6.499475014,6.62407335,6.563795506,6.591449602
"CEBPZ",8.531498377,7.115631923,7.460225695,7.399592371,7.242194593,7.102433532,7.406555493,6.824751176,7.616204464,7.908891453,8.457005219,7.126683769,6.922589033,7.430549437,7.323576759,7.32237027
"PLXNC1",7.603710879,9.524885381,9.37984085,9.457741079,9.243111572,9.019018841,9.1972664,9.279274271,9.001067249,9.102428273,8.638758916,9.279611104,9.406632091,9.504642096,9.313773817,9.445785935
"TRIM28",9.599174069,10.40755272,10.21155334,10.32792933,10.25249372,10.27357849,10.44485272,10.23905184,10.28060822,10.39500093,10.2646725,10.03229535,10.3474926,10.1263179,10.17354719,10.31980865
"AASS",4.892854502,4.797531709,4.789062087,4.615828089,4.554353925,4.662191456,4.573959372,4.466172347,4.547415317,4.567591327,4.750768621,4.596052132,4.648763272,4.49702365,5.109192929,4.869651607
"PDZK1IP1",9.662789593,9.790063232,10.02496207,9.955165284,10.43373226,9.8845589,9.904235122,10.79006194,9.860189756,9.717932843,8.744723199,10.68147176,10.70894111,10.84776227,10.32923903,10.63995735
"ATP6AP2",11.77527858,11.19585914,11.25635888,11.23410435,11.19594642,11.05061924,11.22366782,11.03284982,11.28299816,11.20266705,11.27476164,11.09084962,11.1316689,11.24345962,11.2231826,11.20794126
"CDH17",4.551800637,4.731907275,4.482939699,4.660935653,4.905129208,4.720967855,4.591532363,4.372104218,4.634357171,4.56027365,4.484217629,4.952695627,4.606605348,4.61830445,4.426384721,4.582229836
"FARP1",4.653570458,4.806923473,4.736730908,4.672379978,4.743850442,4.922032766,4.754697052,4.846065702,4.654449893,4.499107833,4.54815662,4.878108782,4.795501295,4.617078459,4.607590147,4.742526943
"LPAR6",8.397711553,6.623332744,7.041512049,7.203760706,6.957626632,6.390115015,6.879993206,6.309890665,7.252462882,7.315984492,8.800306346,7.225946884,6.621156313,7.010679331,7.21272789,6.924633092
"LPCAT3",5.523824606,6.977532841,6.984207129,6.942213139,6.929932595,7.161335151,6.875606262,6.741713143,6.881680841,6.887529434,6.601512293,7.033469767,6.795709729,6.651541697,7.229508849,7.055271092
"CHST4",5.130322416,5.296761541,5.359297171,4.921937813,5.306481784,5.896336002,5.38715638,5.293257981,5.424555907,4.992177483,5.189157392,5.488923664,5.283216683,5.279168247,5.011175778,4.963121348
"SLC25A13",7.470900278,5.74918428,6.044962455,5.952711441,6.011376105,5.767598386,6.085051061,5.430534869,6.212367951,5.921821278,6.330264148,5.571366974,5.731528908,5.960800403,6.194100985,6.085197126
"ZNF197",4.132738615,4.515023386,4.349792571,4.805335636,4.520562111,4.594743354,4.709665626,4.508559428,4.467024792,4.390922367,4.345066253,4.746870366,4.508512221,4.620138663,4.371165986,4.528280944
"SERF2",9.281938074,11.51433075,11.17866938,11.73364368,11.62224405,11.5201808,11.50485516,11.94320425,11.52522952,11.66345759,11.55319771,11.98819459,11.7434955,12.05862039,11.58895905,11.83882111
"CDH18",4.778725124,4.715442067,4.805270915,4.619236487,4.706926163,4.895126924,5.027725026,4.907830385,4.78506478,4.715983258,4.521303768,4.791124365,4.626864396,4.529063354,4.442525885,4.521379496
