""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"BCL2L10",4.995386096,5.013408045,4.718324255,4.743888224,4.882699097,4.711944344,4.712658861,4.85523693,4.748527095,4.773981209,4.89924393,4.8573978,4.891919965,4.908604051,4.692493973,4.6664247
"BCL2L11",4.764774925,4.905765837,4.622734559,4.840949564,4.612184839,4.650944536,4.764378838,4.716475997,4.674824799,4.675061309,4.682513748,4.640625918,4.464380931,4.876417134,4.73106068,4.65091326
"SH2B3",10.72448618,10.80743765,10.75510121,10.76719352,10.53138791,10.66259224,10.76056111,10.6280266,10.78189377,10.7293696,10.79429556,10.57700122,10.56708826,10.47585165,10.62775998,10.42770928
"CDH3",5.823666894,6.03379223,5.73622266,5.581240663,5.736819458,5.469777473,5.669133148,5.541874068,5.487956255,5.51152304,5.481757518,6.011871332,5.681781015,5.404914626,5.388980777,5.583352316
"GNE",7.505444555,7.5543131,7.36246199,7.561425793,7.355265517,7.442403418,7.551430726,7.500622031,7.611663612,7.574938706,7.70723367,7.069806367,7.594994,7.452940065,7.549474707,7.503174253
"HCN4",4.76057375,4.932911623,5.02732334,4.672133244,4.618781919,4.724858192,4.907717125,4.615781414,4.628261618,4.473547945,4.864205742,4.84943102,4.604314527,4.56078907,4.574875338,4.523600374
"INSL5",4.378702206,4.714193898,4.54438667,4.323008964,4.361284488,4.213061088,4.21664924,4.255537219,4.272138277,4.172069669,4.290474877,4.394755947,4.365267012,4.307781027,4.401929254,4.629097886
"FRAT1",10.63500705,10.8584144,10.82271684,10.49666811,10.83472128,10.96231057,10.70536294,10.71116879,10.81018024,10.64063346,10.53500098,10.69150815,10.5209509,10.76708313,10.82259915,10.53275813
"TROAP",5.747620554,6.100875172,5.509163094,5.620526174,5.676646861,5.538282458,5.55968217,5.829110893,5.436792101,5.364837374,5.661267248,5.562616515,5.200298933,5.471303858,5.505509979,5.757203381
"MED16",8.372043042,8.326189987,8.287071061,8.30108809,7.97873289,8.212997054,8.174930958,8.135517954,8.314328861,8.29903934,8.31933696,8.086864137,8.429518778,8.353139556,8.433770213,8.362302534
"PIGK",5.366417477,5.295866812,5.344768027,5.339757933,5.649404289,5.665454556,5.638818244,5.313603372,6.091848827,5.590046537,5.943475768,5.232857425,5.12823891,5.341542101,5.486070942,5.295948452
"CDH4",4.536880338,4.933507904,4.385759794,4.280027962,4.440081141,4.360437902,4.53278707,4.557853396,4.259124284,4.446682993,4.344563504,4.514501267,4.358171702,4.407180459,4.385971231,4.613397286
"CHAF1A",6.349962859,6.437739546,6.101568479,6.290577195,6.397570516,6.310807633,6.304011656,6.436764598,6.393619996,6.347826853,6.130810793,6.358833593,6.336198758,6.301373686,6.367966895,6.412012836
"PARP2",6.639439069,6.908593933,6.657535563,6.795801905,6.62993746,6.68667529,6.6784075,6.675753415,6.872435606,6.808616749,6.79333174,6.274445481,6.729487354,6.654075902,6.85180126,6.632569077
"PARP3",6.492266705,6.500179879,6.3537243,6.372122739,6.381947944,6.553663746,6.453010854,6.582685126,6.535634539,6.453287106,6.635829723,6.215787122,6.347326104,6.537703127,6.557455975,6.440660033
"CDH5",4.481567448,4.461819352,4.435207437,4.159743599,4.272679836,4.517871602,4.540587985,4.475779957,4.27253276,4.192748075,4.338197904,4.518432096,4.41601335,4.691406846,4.430732184,4.68024929
"TOM1L1",3.722992243,3.980153754,3.672187348,3.767652122,3.559932395,3.832897607,3.655836585,3.572009632,3.67182905,3.605295675,3.670968999,3.628561349,3.649775867,3.653584367,3.74986892,3.61239914
"HMGXB4",8.171031287,8.186235337,8.076675621,8.216418317,8.15240516,8.159664034,8.280308463,8.126327504,8.358346128,8.281963267,8.31353305,7.993961401,8.157457288,8.266159764,8.256822459,8.19578885
"TOM1",7.770830958,8.00222196,7.818831994,7.694525574,7.670711741,7.746915783,7.7290768,7.774880222,7.687990086,7.590299716,7.642431662,7.692119038,7.724150185,7.505273956,7.830943494,7.639522004
"SH2D3A",5.825435384,6.199671951,5.518745533,5.842661144,5.997114545,6.196132275,5.99628295,5.982246143,6.167163532,6.20262056,6.181082759,5.772361018,6.097456554,5.977222668,6.082339921,5.971127829
"MAMLD1",5.138666227,5.326329185,5.152401166,5.047033741,4.857185525,4.736158085,5.043276476,5.200369195,4.704093015,4.918184389,4.901125548,4.824261178,4.734017007,4.73402461,4.921012998,5.194923615
"RANBP9",7.976229604,8.038071718,8.115209445,8.040259048,7.936305078,8.108018289,8.157910997,8.001882744,8.255003889,8.232720202,8.147387863,7.968662794,8.044207805,8.03692847,8.019260335,8.000732261
"DNAJB6",8.94283389,9.152057805,9.101163081,9.0185055,8.835393303,8.995956625,9.041275445,9.027847749,9.084031302,9.193741998,8.930434216,8.807809421,8.976719775,8.969893877,9.174961735,9.003255518
"CDH6",3.953332284,3.905545658,3.990091762,3.749060129,3.79530791,3.87791733,3.861214999,3.921359358,3.666105836,3.744611488,3.780679652,3.86401119,3.837164002,3.826248201,3.755655679,3.794851063
"SLC17A4",5.203172432,5.364641382,5.181690013,5.073769598,5.094427627,4.995469382,4.89172934,5.267861542,4.834249734,4.825535728,5.038219545,5.242081159,4.910061375,5.05905564,4.830949644,5.150608645
"SMC4",6.826847328,7.206870439,7.366714136,7.278103026,7.202298998,7.380104389,7.56031545,6.958610061,7.438834936,7.321517264,7.454096562,7.049460756,6.997902281,7.216939914,7.228045372,6.776623505
"GJC1",4.678052799,4.836484598,4.589767078,4.582606924,4.973479332,4.666352538,4.652728691,4.712036785,4.480664467,4.363098285,4.667928561,4.888357439,4.725676352,4.599792117,4.659405074,4.752140333
"AP1M2",6.877661101,6.884050354,6.832829522,6.608755736,6.882986924,6.717659339,6.697092618,6.755895088,6.388326502,6.594770489,6.764149442,7.00455933,6.750534792,6.827871635,6.775305261,6.863927207
"UBA2",9.720016344,9.729185949,9.79916365,9.889425226,9.917729293,10.1330061,10.13147441,9.661774115,10.29330339,10.04857346,10.19770397,9.553594613,9.801361318,9.751837353,9.635481073,9.735443712
"SAE1",9.499784083,9.590714755,9.295919309,9.398818156,9.438291616,9.318707886,9.381432121,9.469291171,9.630902464,9.601988651,9.584073599,9.19924183,9.556010541,9.384235817,9.442901298,9.414008517
"ABCC5",8.358348986,8.451473204,8.871088683,8.684494156,8.450914873,8.631639424,8.528971651,8.513776714,8.523150161,8.55176154,8.51985489,8.512873502,8.30460975,8.506247746,8.765594558,8.426957536
"ABCB6",5.974413743,6.267044079,6.154680727,6.135855176,6.423602943,6.091327118,5.849608652,6.256605119,6.134037636,6.284418551,5.913797928,6.213402603,6.034698372,5.828786858,6.288948746,6.474610236
"DNM1L",6.626110116,6.777417679,6.489156213,6.83331942,6.556088957,6.559545066,6.800123603,6.49031684,6.906273325,6.939151862,6.899299197,6.393003541,6.669624641,6.811453007,6.5833381,6.687191793
"CDH7",5.078889056,5.254605713,4.749344403,4.825473561,5.070017461,5.007840209,4.738042875,4.829252525,4.563549705,4.819811225,4.714001276,5.211884201,4.991180668,4.869725861,4.773706309,4.901484507
"ABCC9",3.999797508,4.135199541,4.043633206,3.968184206,3.850878049,3.89122993,3.785221604,3.800782892,3.841036769,3.86013608,3.864134045,3.832993008,3.898039117,3.812109809,3.803284747,3.856370393
"ABCF2",7.353850457,7.414124975,7.079010581,7.237553416,7.020003808,7.159452027,7.273690208,7.190787734,7.331983097,7.265680849,7.33757337,7.046018492,7.446894371,7.271512782,7.234656899,7.239630846
"NR1H3",5.393783835,5.727265555,5.301303209,5.456227901,5.483244362,5.478523135,5.088325783,5.481671357,5.860652271,5.399329295,5.523387775,5.481533403,5.592841584,5.290892756,5.604820829,5.348171716
"SCAMP2",9.874672031,9.954978943,9.784180069,9.887274915,9.72545107,9.720244608,9.622234282,9.982612113,9.763721073,9.893717501,9.676155947,9.826412584,9.786258393,9.800551435,9.784968746,9.891896775
"SCAMP3",9.522479041,9.691968911,9.351293884,9.39586639,9.280629152,9.249740312,9.508056139,9.518446905,9.570524517,9.565951286,9.664646803,9.11093699,9.514379312,9.440144096,9.427412346,9.364510698
"RWDD2B",7.223843372,7.257913704,7.139267647,7.15026384,7.513112767,7.170317532,6.955490167,7.261185659,7.164917138,6.95238928,7.252578553,6.851256639,7.034986022,6.967447817,6.979955353,7.15659053
"CDH8",4.64865486,4.653425119,4.863232087,4.706851696,4.574976689,4.757792553,4.704376776,4.601230445,4.450647652,4.492092018,4.708663826,4.818355759,4.673727093,4.533817144,4.577656365,4.687121713
"DPP3",7.312662638,7.451748468,6.995872454,7.210700281,7.076460445,6.870243094,6.802465198,7.227330385,7.194071259,7.193250941,7.277839161,7.030169683,7.15526941,6.860229787,7.425856589,6.98274746
"SNUPN",7.873557846,8.021634032,7.691991027,7.811267795,7.7543268,7.85864048,7.885629714,8.044255578,8.057547421,7.96503225,7.919595788,7.931281109,7.954079211,7.995579095,7.889269525,7.771855303
"HUWE1",7.765674145,7.894478541,7.664955865,7.852821818,7.74590019,7.524749073,7.587429282,7.689028655,7.288376217,7.491630415,7.436224352,7.509201567,7.646144514,7.655694959,7.547925203,7.654550077
"PTPRU",6.935738991,7.243872358,7.026445621,7.17145706,7.02038815,7.0755557,6.951236112,7.070654281,6.719082675,6.920884805,6.89969851,7.403961709,6.943082474,7.121952943,6.921018544,7.026409656
"TSPAN32",8.905064401,9.067492201,8.705796042,8.986301963,8.990008109,8.594496468,8.569048085,9.051862882,8.929481527,8.891402562,8.819931368,8.632631616,8.702751631,9.055299292,8.745416382,8.942868054
"TSSC4",7.768020256,7.743986804,7.635449949,7.683157615,7.504482351,7.573989144,7.494152482,7.570371123,7.885235425,7.734677207,7.655143242,7.535435226,7.726116588,7.494127737,7.854441347,7.466980044
"CDH9",3.60963045,3.54940919,3.497906858,3.613343795,3.822355007,3.625237293,3.472101718,3.656618138,3.608095176,3.597593727,3.433481227,3.740811819,3.55543453,3.736725515,3.587657074,3.569753917
"USH1C",5.560678318,5.681525377,5.536688774,5.225425304,5.411620448,5.461273323,5.176127312,5.367254027,5.150024689,5.285500723,5.379780446,5.448577107,5.33504357,4.924756487,5.371132498,5.247814443
"PQBP1",8.649675638,8.733203801,8.441293974,8.597953878,8.231375236,8.276399834,8.444392285,8.380079214,8.759047333,8.732954384,8.479323305,8.154522908,8.700019528,8.652204121,8.513155799,8.527511727
"EDIL3",4.032084814,4.244081341,4.124656657,3.902253201,4.157387028,4.144193067,4.181401286,4.101753764,3.890291839,4.07721662,3.982337714,4.31938639,4.142605591,4.213829501,4.062674789,4.109398925
"CERT1",8.95521423,8.908491847,8.843340439,8.737266432,9.065091794,9.132341987,9.174862433,8.87038201,9.2333463,8.982562732,8.962157135,8.688602636,8.758578607,8.957738779,8.754611414,8.833753933
"KCNK7",6.469893651,6.442885138,6.290270881,6.190784148,5.908557781,6.199193641,6.292743003,6.296652772,5.982908137,5.911248333,6.024377517,5.915441649,6.016811243,6.204121261,6.202180004,5.977188203
"CDH10",4.495107905,4.988728343,4.837800157,4.540977446,4.638439358,4.339665101,4.511173424,4.58135335,4.386372901,4.489625989,4.753540514,4.414601579,4.392718423,4.437103569,4.328408849,4.327307909
"UST",4.685425778,4.932253119,4.719435791,4.714573492,4.884732331,4.636356466,4.99762507,4.822664341,5.008898502,4.979010879,4.946467747,4.68785145,4.666273081,4.683056296,4.811697637,4.703288462
"ARPC5",12.47366214,12.60512433,12.66924268,12.61832564,12.49127875,12.63166312,12.69531332,12.56447393,12.59261558,12.6120836,12.47816708,12.52692406,12.4744494,12.5139723,12.5128407,12.51806951
"ARPC4",10.13235857,10.12999461,10.0861548,10.07495412,10.08870904,10.0735895,9.982837335,10.24578092,10.31520109,10.32731643,10.15814962,10.06439374,10.20170031,10.07762509,10.30373881,10.2077172
"ARPC1B",13.0140107,13.08106054,12.98216913,13.1788942,13.08338412,13.00661087,12.92737165,12.95270345,13.06033089,13.01722182,13.02981773,12.84965428,13.03502975,12.90677551,12.93259042,13.00283278
"ACTR3",11.30941572,11.35601389,11.63532279,11.53960455,11.59399634,11.81761276,11.82502948,11.57284871,11.88452972,11.71881919,11.77828792,11.56981419,11.59960105,11.55230647,11.56147572,11.50022901
"ACTR2",11.04460954,11.23126893,11.29258142,11.35602304,11.11523389,11.22274906,11.28999487,11.03681463,11.15617992,11.14008858,11.17950993,11.16819999,11.06284756,11.06831167,11.1007318,11.14245584
"TSPAN5",9.557941622,9.225364176,9.190033044,9.424528681,10.11132634,9.595891693,9.887193913,10.01140408,9.359686394,9.878814747,10.17666616,10.22801396,9.98893034,10.73718494,9.770343403,10.48386925
"TSPAN3",8.128206514,8.183622659,8.062500149,8.223396993,8.137369144,8.153744734,8.265931809,8.247195717,8.476258079,8.457639412,8.425412861,7.807414683,8.26632606,8.123930778,8.135433167,8.140483946
"CDH11",4.101242115,3.959363553,3.890963857,3.903386001,3.985021896,3.914345735,3.973686987,4.031575433,3.797412722,3.957316294,3.866480747,4.025484869,3.933482165,3.935169633,3.933087315,3.972105709
"ADA",8.98544198,9.063420206,8.749331292,8.852027113,8.984389074,8.761274985,8.732050178,9.000655151,9.127155679,8.999845997,9.081520758,8.791056941,9.051632209,8.941294724,8.872617141,8.894422591
"TSPAN2",5.265634056,5.634071698,5.400718293,4.853585656,5.171775207,5.455594826,5.531285286,4.985523885,5.421714985,5.571514577,5.154056091,5.390370744,5.253070764,5.090656803,5.252055077,5.251526516
"NUBP2",9.03380963,9.357408911,8.938435415,9.106339758,9.176104088,8.879141656,8.895472547,8.947352895,9.103866349,9.097066301,9.073226421,9.044369772,9.270933498,8.925649086,9.110360092,9.006526669
"TSFM",7.993983855,7.959631055,7.817155933,7.790637955,7.906536209,7.823111558,7.850939538,7.878219916,7.928733668,7.957795456,7.955297219,7.886806932,7.881146704,8.01576912,7.845112298,8.063054104
"TSPAN1",6.472104413,6.615348139,6.804209027,6.415062774,6.553334995,6.494125628,6.225437042,6.520671297,6.178819415,6.411232066,6.230941278,6.588261562,6.103871877,6.244783437,6.569244802,6.519184491
"PPIF",9.03166126,9.192140525,9.003795784,9.127534665,9.097455577,8.940912763,8.975210086,9.085087018,9.027676107,9.108936585,8.686683965,8.875925116,8.96451487,9.037976468,9.034602528,9.039406967
"CTDSP2",9.630048412,9.59249503,9.58216721,9.45359318,9.532619144,9.44094567,9.534054898,9.676162089,9.444917598,9.65108689,9.563667529,9.741532347,9.683590134,9.922987297,9.655549596,9.918446306
"TRIM10",5.522846661,5.432861456,5.456862036,5.369140965,5.679173899,5.437593221,5.432400486,5.479486607,5.384562437,5.549271735,5.670852858,5.70612327,5.628244844,5.981828987,5.516907608,5.767395842
"ARPC2",12.482689,12.53660584,12.54552707,12.51179977,12.48506503,12.36478577,12.49345852,12.48289047,12.51567118,12.59440762,12.47490738,12.26728736,12.56474884,12.45745273,12.51364503,12.5397431
"CDH12",3.594513939,3.547231601,3.708530539,3.763821327,3.371713098,3.62020872,3.465695058,3.571767002,3.435725042,3.356397428,3.547025073,3.683146044,3.714075949,3.666769314,3.706644951,3.674062145
"SGK2",4.73132446,4.925197731,4.843418496,4.587379579,4.480424538,4.691838869,4.629718691,4.810255462,4.547817292,4.538226805,4.496686612,4.745141244,4.357884596,4.507279276,4.466177089,4.787597643
"RAD50",5.532994631,5.687996749,5.664340582,5.756982901,5.750409054,5.729005308,5.807937467,5.634689204,5.911713443,5.935397717,5.985500624,5.425177729,5.604193915,5.981304196,5.6982971,5.350247057
"KIF20A",4.151290731,4.118812052,3.992478741,4.3660519,4.135607402,4.145830397,3.986718901,4.018274318,4.159919324,4.115536151,4.261897335,4.380621163,3.97766458,4.227976528,3.867311835,3.959604681
"PREB",8.652042431,8.738547487,8.601671889,8.859405621,8.714187803,8.713067827,8.781413758,8.798314778,8.949755352,8.810838214,8.79423617,8.540778992,8.687202337,8.632529525,8.74902894,8.653010047
"HIPK3",6.509787613,6.415274039,6.148315733,5.894087366,5.324044382,5.978655234,5.843015574,5.751171995,5.553480375,5.665697391,5.692462401,6.01317981,5.747924217,6.003718569,5.902566111,6.027470643
"FEM1B",5.435978812,5.717350833,5.464295808,5.568804787,5.309303393,5.836567608,5.813861788,5.67460668,5.545896351,5.607829161,5.804580892,6.091909999,5.513927128,5.554336532,5.494122251,5.497275307
"ACTR1B",9.129889985,9.145969615,8.826441675,8.883853165,8.891413277,8.923285803,8.945864741,8.911628584,9.080396422,8.89925883,9.021307911,8.819063994,8.815408201,8.953422502,8.849709305,8.959131502
"ACTR1A",9.018465087,9.122263001,9.079866676,9.108075712,8.813317262,8.832855879,8.828885137,9.09906782,8.978940733,9.094906241,8.911443682,8.883922717,9.140225375,9.095025099,9.081283349,9.113620644
"RASGRP1",10.10893154,10.33601527,10.14344481,10.52474387,10.06908224,10.28324856,10.57560143,10.14779058,10.52605647,10.43613061,10.4293188,10.04903384,10.26207939,10.18151309,10.33158699,10.20020755
"DNAL4",6.337531076,6.402275538,6.349382997,6.228845399,6.799953039,6.621400901,6.282388771,6.567327838,6.609237129,6.522266074,6.490383384,6.298596752,6.433559413,6.511248113,6.591463032,6.381459675
"ZNF263",8.089824978,8.177211561,7.998774608,8.214494919,8.28405597,8.13702761,8.141153328,8.216911628,8.309288162,8.28299368,8.285781853,7.865390223,8.10582645,8.096111934,8.155669303,7.993893005
"LRPPRC",8.296668583,8.429642505,8.312683039,8.584051809,8.485052871,8.460700479,8.520944448,8.22882891,8.727787121,8.620717926,8.730050047,8.19740982,8.410525393,8.438940929,8.430202166,8.229331118
"CDH13",3.817594109,3.852957445,3.645149109,3.763443361,3.713460361,3.855460313,3.831516743,3.693561834,3.895849929,3.745571471,3.724865221,3.961557754,4.081272426,3.873077536,3.654842309,3.696799554
"PDIA6",9.647893664,9.735016706,9.570591718,9.752622169,9.483019617,9.651303905,9.70110785,9.547581755,9.886798887,9.791826484,9.827858642,9.410289037,9.608168617,9.49614663,9.623995851,9.457902708
"TRAP1",8.577119929,8.685460539,8.108310227,8.59551077,8.270962022,8.179529857,8.353403966,8.468640969,8.444859939,8.435065926,8.53072953,8.147527268,8.453442167,8.370834136,8.401541519,8.426914046
"OPTN",8.597592835,8.764423481,8.617187261,8.599182199,8.966752981,8.961239853,9.094423387,8.889838914,8.716785234,8.974444045,9.409590605,8.876349452,9.049865661,9.401350787,8.958645512,9.059730876
"BCAP31",12.07490429,12.085721,11.88298702,12.02694278,11.80731224,11.93959237,11.8873722,11.91317091,12.10445361,12.03478179,11.98400513,11.65093969,11.97057821,11.7696997,11.94752393,11.81161544
"CELA3A",5.412997985,5.474536998,5.321606157,5.451287272,5.016586343,5.10018504,4.991754203,4.941189417,4.947205018,4.938162144,5.019701795,5.11957284,5.011410443,4.906474004,5.000494608,4.966013149
"YAF2",6.245188287,6.164437741,6.250610068,6.254790882,5.846840737,6.103134928,6.347873206,6.142136811,6.298527981,6.351741322,6.32016329,5.933117008,6.222409971,6.039522004,6.135533763,6.229467054
"ARFRP1",7.409157312,7.550983122,7.22496367,7.243712992,7.503409074,7.161166493,7.261282806,7.566120194,7.354596654,7.419400568,7.268245983,7.410984988,7.542116307,7.548240634,7.423100065,7.670881022
"CDH15",5.227843304,5.518945918,5.239835692,5.285449705,5.258543292,5.234910854,5.267707968,5.326993179,5.101441786,5.26351,5.060122321,5.374604769,5.220421151,5.281112603,5.393092961,5.403435432
"TOB1",9.467595427,9.607602492,9.562447093,9.599588562,9.310242622,9.708338765,9.78021284,9.367725407,9.682778397,9.577715649,9.625011525,9.396771617,9.407464672,9.31800121,9.544774748,9.199465127
"AKAP9",6.715656058,6.826503086,6.794798899,6.815834999,6.66396031,6.738550563,6.790416881,6.643319671,6.616463448,6.638315324,6.717110684,6.75806231,6.719329892,6.817411193,6.731154486,6.656436691
"FAM13A",7.267355028,7.473660193,7.193991646,7.147918318,7.4061395,7.12219102,7.20501988,7.274930938,7.331479381,7.238293661,7.368421707,6.819250843,7.130191764,7.205440284,7.341030521,7.098454425
"G3BP1",9.111915258,9.228783234,9.050706529,9.21215888,8.887556586,9.155198158,9.298977658,9.099989309,9.287272558,9.188002112,9.161651241,9.030485881,9.167523917,9.139603398,9.061536133,9.099744555
"SUGP2",7.38183512,7.426167667,7.289658878,7.422175752,7.238508783,7.26339267,7.381542171,7.361086022,7.418522837,7.375282708,7.466009522,7.143213371,7.561253272,7.569140992,7.326894076,7.404246932
"EBI3",5.003281012,5.152716808,4.744356696,4.487121888,4.849853069,4.63655883,4.743395817,4.902682624,4.746192022,4.897101229,4.654938254,5.011861636,4.853772075,5.023638787,4.980215511,4.934815757
"ADGRG2",4.650920043,4.938539447,4.97024722,4.62955343,4.50634129,4.418642138,4.520850492,4.618389809,4.31695127,4.424138073,4.272876856,4.453929785,4.537119458,4.42921882,4.242540871,4.419513306
"MBNL2",5.357753043,5.742484113,5.681193558,5.739425326,5.540817258,5.668954282,5.864525775,5.57283724,5.704141589,5.728233352,5.87460175,5.606452008,5.683212535,5.79330293,5.632253318,5.626979378
"ABI2",6.793569257,6.796457757,7.063882927,6.762846476,6.718775144,6.978665384,6.787786343,6.877833056,6.686221078,6.857889363,6.6451864,6.728554844,6.830438726,6.844526558,6.905613908,6.826954097
"CEBPZ",6.834246507,7.131053963,6.734377962,7.246685525,7.282148975,7.259276587,7.333058991,6.783430035,7.668116939,7.317292268,7.249842247,6.74358315,6.943139,7.130523164,7.127669913,6.673904962
"PLXNC1",8.640954998,9.044387882,9.07114415,8.683779783,8.56038016,8.643316425,8.802620984,8.783632165,8.485009879,8.66695342,8.344052978,8.949963526,8.65929399,9.022314365,8.768957953,8.974241276
"TRIM28",10.44928369,10.28393159,10.12169373,10.34450949,10.26978816,10.23312033,10.14271955,10.31082416,10.27616104,10.35772272,10.40052408,10.08309313,10.35218864,10.26466747,10.18372796,10.10486902
"AASS",4.432227535,4.992709764,4.452523491,4.804209818,4.498778009,4.291089927,4.508268103,4.157261467,4.425304843,4.258642926,4.183390286,4.820872804,4.405377425,4.595466598,4.546174507,4.448646582
"PDZK1IP1",10.2701863,9.917101403,9.864608736,9.998334945,10.64881159,9.925953114,10.35383517,10.82549284,10.13782782,10.82543087,10.50100025,10.80483187,10.72721194,11.38343662,10.54361609,11.1804876
"ATP6AP2",11.03197115,11.21751942,11.19496799,11.15268105,10.92964309,11.27378105,11.19707395,11.08688981,11.3351917,11.15262661,11.11425789,11.12327024,11.09753978,11.08800633,11.09450475,11.12800044
"CDH17",4.851370764,4.800277909,4.966568219,4.650079942,5.021866938,4.6351839,4.608336632,4.816302314,4.678730237,4.631476291,4.657565495,5.24453349,4.977190858,4.499572259,4.84935466,4.810617779
"FARP1",4.97567604,4.980706298,4.821277892,4.887717702,4.784671468,4.885311974,4.750593564,4.725496516,4.610871025,4.624723837,4.715867943,4.985135601,4.793006966,4.808327761,4.792076533,4.870990138
"LPAR6",6.430520801,6.82395325,6.683718008,6.971729042,7.036929292,7.055119765,7.22559118,6.945188795,7.501280234,7.142374802,7.247232079,6.843267012,6.69309272,6.987434103,6.643560365,6.726985727
"LPCAT3",6.678304919,6.433052096,6.791800194,6.440256559,6.331101837,6.463258229,6.817328641,6.610970311,6.536020443,6.393168376,6.278858001,6.424249851,6.480330388,6.185815585,6.263567394,6.518174613
"CHST4",5.814130397,6.053432138,5.803166172,5.631717408,5.778615734,5.547230143,5.724301,5.599727674,5.715070439,5.521391908,5.624391484,5.716487172,5.385001105,5.573350554,5.683097841,5.637930357
"SLC25A13",5.601401409,6.163095833,5.848308351,5.662393104,5.943086656,5.707371297,5.930292912,5.874643348,6.205240468,5.982560386,5.95162819,5.444426974,5.865183158,6.082439503,5.979826061,5.486673954
"ZNF197",4.519057834,4.333184411,4.423871886,4.61215411,4.792520698,4.740389848,4.485393315,4.488642693,4.619603973,4.647536679,4.694433487,4.808636287,4.57694861,4.564590241,4.35495207,4.944760557
"SERF2",12.00275554,11.87331338,11.54741215,11.89069024,12.04789884,11.47930419,11.97146555,11.97450748,11.72614332,12.12071888,11.80192979,11.98824555,12.18527256,12.39786975,11.91722647,12.42003296
"CDH18",4.696101577,4.497623392,4.899439256,5.009521303,5.122277453,4.820506532,4.797400317,4.945120341,4.569537688,4.655864246,4.769422021,5.078666754,4.685001257,4.942917802,4.866812324,5.205075492
